Year,Month,Day,Hour,Warehouse,Traffic_stream,total_count,total_sum
2022,1,8,12,1545,True,6,8347
2021,10,5,15,1545,False,4,2740
2021,10,25,11,1545,False,2,5400
2021,12,22,13,1545,True,20,16471
2021,10,11,16,1545,False,11,4178
2021,11,17,9,1545,True,6,3005
2021,10,8,13,1545,True,15,18910
2022,1,15,9,1545,True,4,1191
2021,12,12,14,1545,False,15,29700
2021,12,30,15,1545,True,37,43431
2021,11,15,16,1545,True,12,8048
2021,12,4,12,1545,False,13,7521
2021,12,2,10,1545,True,13,16947
2021,12,17,20,1545,True,16,17472
2022,2,5,18,1545,False,1,1157
2021,12,14,9,1545,False,3,5690
2021,11,23,15,1545,False,3,6669
2021,12,2,19,1545,True,30,31859
2021,12,2,20,1545,False,86,65385
2021,12,3,15,1545,False,24,36255
2022,2,3,13,1545,True,12,8811
2021,10,19,15,1545,True,7,6959
2021,11,18,15,1545,True,15,39776
2021,11,26,12,1545,True,18,18043
2021,11,6,11,1545,False,11,7420
2021,11,24,15,1545,True,14,9896
2021,10,8,12,1545,True,15,11292
2021,11,23,14,1545,False,26,39773
2021,11,26,13,1545,True,21,36573
2021,11,9,10,1545,True,4,2330
2021,11,23,17,1545,False,22,19767
2022,1,27,18,1545,False,42,67634
2021,12,31,15,1545,True,28,27381
2021,10,12,12,1545,True,12,7831
2021,10,7,9,1545,True,7,4569
2021,11,6,10,1545,False,17,17520
2021,12,21,19,1545,True,18,20075
2021,11,6,13,1545,False,12,13578
2021,10,7,11,1545,True,13,8227
2022,1,14,20,1545,False,7,4900
2022,1,8,14,1545,True,5,1354
2021,12,24,9,1545,False,3,2812
2022,1,27,20,1545,False,2,3199
2021,12,2,9,1545,True,7,2268
2021,10,6,19,1545,False,19,11452
2021,12,8,10,1545,False,11,20049
2021,11,24,17,1545,True,22,19404
2021,12,20,18,1545,False,16,20100
2021,10,30,15,1545,True,12,6878
2021,10,29,14,1545,False,61,34924
2021,11,21,13,1545,False,21,22944
2021,10,29,11,1545,False,6,3874
2021,12,30,8,1545,True,8,7731
2021,12,20,11,1545,False,16,38019
2021,12,30,16,1545,True,26,23488
2021,11,5,11,1545,False,47,63883
2021,12,20,8,1545,False,36,39104
2021,10,23,13,1545,True,16,16235
2021,11,20,17,1545,True,13,10393
2021,11,4,17,1545,False,8,5315
2022,1,26,10,1545,False,2,29621
2021,12,30,9,1545,True,20,15418
2021,12,24,8,1545,False,38,11027
2022,1,26,17,1545,True,17,8528
2021,10,30,11,1545,True,11,8176
2021,11,4,16,1545,True,18,12594
2022,1,11,19,1545,True,16,8169
2021,10,27,13,1545,False,22,38521
2022,2,8,17,1545,False,4,1114
2021,12,21,15,1545,False,76,51977
2021,11,1,9,1545,False,21,42969
2021,10,17,16,1545,False,5,2990
2021,10,25,20,1545,True,3,4766
2021,11,14,15,1545,False,19,10877
2021,10,22,18,1545,True,10,5325
2021,12,14,17,1545,False,6,5505
2021,12,10,18,1545,False,1,20
2021,12,5,10,1545,False,5,11140
2022,2,8,19,1545,True,23,15476
2022,1,11,12,1545,False,56,82091
2021,11,16,12,1545,True,19,12451
2021,10,13,9,1545,False,12,46720
2022,1,30,16,1545,True,10,14894
2021,10,27,12,1545,False,14,17825
2021,12,3,14,1545,False,29,39650
2021,10,18,9,1545,False,30,21639
2021,11,12,13,1545,True,17,19486
2021,12,6,11,1545,True,9,4937
2021,11,16,20,1545,True,11,12385
2022,1,19,18,1545,False,22,52752
2021,12,17,19,1545,True,26,25518
2022,2,7,10,1545,False,14,6492
2021,10,16,14,1545,True,15,25480
2021,10,8,10,1545,True,12,53654
2021,11,2,8,1545,True,2,6649
2021,11,24,10,1545,False,88,78315
2021,10,28,20,1545,True,12,9836
2021,11,28,16,1545,True,12,13116
2022,1,14,19,1545,False,23,6407
2021,10,26,17,1545,False,8,9658
2021,11,3,15,1545,False,2,1569
2022,1,13,20,1545,True,9,14238
2021,11,9,20,1545,True,6,12872
2021,12,4,11,1545,False,15,22075
2021,11,22,10,1545,True,7,4409
2021,10,20,16,1545,False,103,87356
2021,11,1,16,1545,True,7,4975
2021,12,24,16,1545,False,109,83835
2021,11,5,10,1545,False,2,39380
2022,1,18,12,1545,True,12,14274
2021,10,30,12,1545,True,29,73618
2021,12,2,12,1545,True,23,48819
2022,1,31,12,1545,True,8,14968
2022,1,26,9,1545,True,12,9824
2021,10,2,17,1545,False,11,6601
2021,11,17,14,1545,True,15,15567
2021,12,22,15,1545,True,14,16958
2021,11,2,10,1545,True,11,9112
2021,11,19,15,1545,False,55,17399
2022,1,31,16,1545,False,8,12808
2021,10,22,8,1545,True,4,7095
2021,10,11,17,1545,False,16,12554
2021,10,28,14,1545,True,8,8575
2021,10,10,11,1545,True,4,2740
2022,1,27,10,1545,False,1,1100
2021,12,24,14,1545,True,21,13767
2021,10,30,13,1545,True,15,10099
2021,11,15,17,1545,True,11,7448
2021,11,20,12,1545,False,25,15480
2021,12,23,9,1545,False,3,31250
2022,2,4,12,1545,True,11,9458
2021,11,20,9,1545,False,6,10186
2021,9,2,14,1545,True,1,2999
2021,12,26,17,1545,True,17,13249
2021,10,22,10,1545,False,6,5530
2022,2,1,16,1545,False,46,97610
2021,10,13,12,1545,False,18,15038
2021,10,12,14,1545,True,12,9616
2021,10,24,14,1545,False,1,14850
2021,10,25,9,1545,False,14,76781
2021,10,29,18,1545,True,24,32778
2021,11,30,16,1545,True,23,26021
2022,2,4,20,1545,True,7,5268
2021,12,27,8,1545,False,35,54168
2022,1,29,16,1545,False,2,1460
2022,2,8,18,1545,False,3,5118
2022,1,17,14,1545,False,4,53185
2021,10,18,16,1545,True,5,8236
2021,10,2,15,1545,False,4,3620
2021,12,29,10,1545,False,18,34000
2021,11,30,11,1545,True,12,19423
2021,11,29,10,1545,False,12,118869
2021,11,30,14,1545,True,14,17556
2022,1,18,13,1545,True,12,8418
2021,12,18,14,1545,True,26,16045
2021,11,10,16,1545,False,4,7783
2021,12,29,18,1545,False,34,48964
2022,1,10,8,1545,False,8,16263
2021,10,30,14,1545,True,10,4803
2021,12,29,9,1545,False,7,19799
2021,12,11,17,1545,True,14,10099
2021,10,25,19,1545,True,9,6048
2021,11,29,11,1545,False,2,2599
2021,12,27,16,1545,True,19,12364
2021,12,1,9,1545,False,10,55955
2022,1,24,12,1545,False,63,67951
2022,1,18,16,1545,False,8,9616
2021,11,1,8,1545,False,12,4879
2021,10,18,13,1545,True,8,4451
2021,11,9,9,1545,False,3,4246
2021,10,5,19,1545,True,19,28772
2021,12,17,13,1545,False,42,115445
2021,12,9,21,1545,True,1,3649
2022,1,6,11,1545,True,12,17434
2021,10,31,14,1545,True,7,5072
2021,10,30,17,1545,True,12,14281
2021,12,1,17,1545,False,24,34434
2021,12,15,18,1545,True,28,26318
2021,11,10,11,1545,False,13,121011
2021,10,31,11,1545,True,10,8114
2021,12,17,14,1545,False,91,429381
2021,11,12,19,1545,True,14,25162
2021,11,22,17,1545,True,11,11749
2021,11,7,11,1545,False,2,1050
2021,12,6,16,1545,True,14,16120
2021,10,3,13,1545,False,6,31958
2022,1,3,15,1545,False,7,5670
2022,1,10,19,1545,False,20,65971
2022,1,2,11,1545,False,2,2985
2022,1,22,15,1545,False,10,8782
2021,12,2,17,1545,True,18,14667
2022,1,21,17,1545,False,22,24466
2021,11,20,18,1545,True,6,3144
2021,11,2,9,1545,True,12,9205
2022,2,2,20,1545,True,4,7358
2022,1,16,14,1545,True,12,8032
2022,2,6,16,1545,True,7,2921
2021,10,14,15,1545,True,23,19776
2021,12,5,15,1545,False,2,1150
2021,10,17,13,1545,False,13,12193
2021,10,19,13,1545,True,9,8307
2022,1,10,18,1545,True,11,6326
2022,2,4,17,1545,True,21,21306
2021,11,22,16,1545,True,11,5087
2021,12,13,11,1545,True,11,17608
2022,1,22,14,1545,False,62,30811
2022,2,6,15,1545,True,17,14368
2022,1,16,15,1545,True,19,14783
2021,12,11,13,1545,True,23,24908
2022,1,2,10,1545,True,2,720
2021,11,16,8,1545,False,3,3400
2021,10,8,16,1545,True,7,5138
2021,10,19,12,1545,True,13,7622
2021,10,30,9,1545,True,4,2630
2021,10,21,12,1545,False,5,10200
2021,11,22,13,1545,True,11,10342
2021,11,13,11,1545,False,8,14156
2021,12,18,12,1545,False,5,9799
2022,1,3,11,1545,True,6,5081
2021,12,9,15,1545,True,12,7680
2021,12,8,15,1545,False,4,124200
2021,10,5,9,1545,False,6,9186
2021,10,19,11,1545,False,32,35050
2021,10,26,16,1545,False,3,43900
2021,12,20,13,1545,False,6,8750
2021,12,15,10,1545,True,8,7263
2022,1,24,21,1545,False,2,4035
2021,10,19,16,1545,False,4,17000
2021,12,27,15,1545,True,16,15156
2021,12,28,12,1545,False,8,18974
2022,1,25,8,1545,False,8,11239
2022,1,8,9,1545,True,2,569
2022,2,3,8,1545,True,9,8429
2021,10,7,10,1545,False,28,53697
2021,11,4,11,1545,True,9,12691
2021,11,22,12,1545,True,9,10113
2021,10,31,13,1545,True,20,16923
2021,10,6,16,1545,True,15,12126
2021,12,20,20,1545,True,21,22921
2021,11,22,11,1545,True,20,51225
2021,11,30,20,1545,False,12,11890
2021,10,13,11,1545,True,12,14503
2021,12,10,12,1545,True,11,45924
2021,11,3,20,1545,True,11,7963
2021,11,25,8,1545,True,3,1487
2022,1,30,11,1545,True,7,15413
2022,1,6,13,1545,True,20,12265
2021,12,16,19,1545,True,16,11858
2022,2,8,16,1545,True,12,9796
2021,10,8,8,1545,True,3,1835
2021,12,7,17,1545,True,17,9694
2022,1,19,11,1545,True,13,7086
2021,12,19,11,1545,True,17,24492
2022,1,5,10,1545,False,28,13957
2021,10,30,10,1545,True,10,7774
2021,11,4,14,1545,True,17,14071
2022,2,3,18,1545,True,16,15309
2021,11,7,14,1545,False,14,29445
2021,11,10,9,1545,False,19,43078
2021,10,1,17,1545,True,18,13422
2021,12,3,20,1545,False,6,8486
2022,1,5,9,1545,False,2,580
2021,10,18,19,1545,True,19,21522
2021,11,30,9,1545,False,13,35896
2021,12,14,21,1545,False,10,2530
2021,12,24,15,1545,False,3,6736
2021,11,6,9,1545,True,12,9276
2021,10,12,20,1545,True,17,9834
2022,2,1,15,1545,False,43,53584
2021,10,12,13,1545,True,12,11029
2021,12,4,13,1545,False,8,5150
2021,10,11,8,1545,True,1,1424
2021,10,1,20,1545,True,10,9161
2021,12,7,9,1545,True,3,2122
2022,1,22,11,1545,True,11,8929
2021,11,23,18,1545,False,1,4150
2022,1,22,12,1545,True,23,18300
2022,1,6,8,1545,False,6,4670
2021,11,9,15,1545,False,155,50731
2022,1,26,20,1545,True,9,7083
2022,1,5,11,1545,False,67,117639
2021,11,23,9,1545,False,6,24440
2021,12,15,13,1545,False,7,19830
2022,1,17,12,1545,True,11,33205
2021,10,17,17,1545,False,1,1300
2022,2,7,19,1545,False,4,6368
2022,1,14,18,1545,False,23,43813
2021,10,21,18,1545,False,10,63608
2021,11,18,19,1545,True,19,28552
2022,2,8,20,1545,True,8,5623
2022,2,6,17,1545,False,14,23655
2021,12,21,13,1545,False,76,98072
2022,1,13,19,1545,True,14,7293
2021,12,30,13,1545,True,34,98465
2021,12,2,14,1545,True,11,17849
2021,10,25,17,1545,True,8,8479
2021,10,26,20,1545,False,19,13885
2021,10,7,12,1545,False,104,77050
2022,2,1,8,1545,False,6,12091
2021,10,27,16,1545,False,76,97510
2021,10,15,10,1545,False,19,17717
2021,10,18,17,1545,True,15,14873
2021,12,17,16,1545,False,101,100855
2021,12,21,12,1545,False,40,60483
2021,11,29,8,1545,False,15,8901
2021,10,28,18,1545,False,8,41119
2021,10,11,18,1545,True,15,12440
2022,1,24,13,1545,False,103,139763
2021,11,3,8,1545,False,9,4775
2021,12,4,14,1545,False,12,21335
2022,1,11,20,1545,False,14,17591
2022,1,17,20,1545,False,20,5469
2021,10,10,15,1545,False,5,1297
2021,10,5,12,1545,False,5,4347
2021,11,21,12,1545,False,24,8119
2021,11,2,19,1545,False,3,10536
2021,11,23,11,1545,False,69,125479
2021,12,23,19,1545,True,23,24115
2021,10,7,20,1545,False,6,6728
2021,12,7,11,1545,False,8,14699
2022,1,16,12,1545,True,12,6112
2021,11,25,11,1545,True,14,45177
2022,2,5,9,1545,False,5,3062
2021,11,15,13,1545,True,25,115783
2021,10,6,15,1545,True,15,8125
2021,11,24,9,1545,False,51,102234
2021,10,20,8,1545,True,2,3660
2021,12,27,21,1545,True,1,1160
2021,11,25,19,1545,True,18,16909
2021,11,18,20,1545,False,11,10580
2021,10,16,9,1545,False,36,28827
2021,10,23,17,1545,True,25,35774
2021,12,14,16,1545,False,24,52069
2021,10,3,16,1545,False,3,1386
2021,10,15,14,1545,False,10,6805
2021,12,9,19,1545,False,4,9175
2022,1,6,12,1545,False,2,15568
2022,1,21,10,1545,True,9,9223
2022,1,15,12,1545,False,1,787
2022,2,8,11,1545,True,3,2738
2022,1,11,10,1545,False,7,4726
2021,11,24,12,1545,True,9,32055
2021,12,27,13,1545,True,11,6658
2021,10,9,11,1545,False,5,44480
2021,10,15,16,1545,False,3,1650
2021,11,16,13,1545,True,9,11789
2022,1,12,11,1545,False,8,15680
2021,12,8,17,1545,False,47,29871
2021,12,16,8,1545,True,9,4515
2021,10,8,11,1545,True,11,10183
2022,1,8,11,1545,True,10,5603
2021,11,22,14,1545,True,8,11251
2022,1,17,13,1545,False,32,55219
2021,10,2,12,1545,False,3,5624
2021,11,17,12,1545,False,14,10328
2021,11,1,17,1545,True,5,4290
2021,11,22,20,1545,False,32,25182
2022,1,23,11,1545,False,2,4470
2022,2,4,18,1545,True,12,20484
2021,10,6,20,1545,True,16,18822
2021,11,25,13,1545,False,6,17407
2022,2,4,9,1545,True,6,7792
2022,1,21,15,1545,True,14,5274
2021,10,24,15,1545,False,7,18593
2022,1,28,18,1545,False,5,4670
2021,10,17,11,1545,True,12,11425
2021,12,15,16,1545,False,45,82190
2021,10,26,12,1545,False,45,66383
2021,12,14,18,1545,False,6,10487
2021,11,8,16,1545,False,3,3997
2022,1,28,14,1545,False,26,89700
2022,1,21,16,1545,True,14,17290
2022,1,18,15,1545,False,61,56524
2021,11,21,18,1545,False,28,11029
2022,1,17,8,1545,True,5,2891
2021,11,25,20,1545,False,7,1573
2021,12,7,10,1545,False,3,2830
2022,2,3,12,1545,True,15,19385
2021,10,12,9,1545,True,10,5243
2021,12,25,9,1545,False,19,13682
2022,1,19,15,1545,False,21,32101
2021,11,26,10,1545,True,5,3005
2022,1,13,8,1545,False,9,18346
2022,1,21,12,1545,True,9,7462
2021,10,29,16,1545,True,15,7233
2021,10,10,14,1545,True,8,7025
2021,12,18,11,1545,True,23,18470
2021,10,13,13,1545,True,16,13874
2021,12,7,8,1545,False,8,4930
2021,12,3,16,1545,True,11,6386
2021,11,18,16,1545,False,20,44448
2022,1,12,8,1545,True,7,4551
2021,12,29,20,1545,False,1,1480
2021,11,27,13,1545,True,17,27450
2021,10,21,16,1545,False,8,7200
2022,1,23,10,1545,False,22,40088
2021,12,31,13,1545,False,16,36128
2021,12,10,15,1545,False,75,30331
2021,11,26,11,1545,True,19,37216
2021,10,16,17,1545,True,24,27834
2021,10,8,18,1545,True,16,7162
2021,10,20,17,1545,True,24,25061
2021,12,6,8,1545,True,1,540
2021,10,9,10,1545,True,6,8065
2021,11,4,20,1545,False,79,62389
2021,10,29,17,1545,False,7,8355
2022,1,18,17,1545,True,12,8695
2022,1,13,18,1545,False,1,240
2022,2,7,14,1545,True,13,35131
2022,1,10,20,1545,False,42,119815
2021,12,8,18,1545,True,20,25772
2021,12,9,8,1545,True,5,3643
2022,1,17,16,1545,False,36,71271
2021,10,25,10,1545,True,9,10253
2022,1,17,19,1545,False,178,120302
2021,11,30,10,1545,True,7,4559
2021,12,23,12,1545,False,51,90252
2021,11,21,17,1545,True,16,10183
2021,12,9,13,1545,True,27,28554
2022,1,23,13,1545,False,29,8313
2021,12,29,15,1545,False,90,299141
2022,1,15,15,1545,True,6,7339
2021,11,1,10,1545,False,2,2830
2022,1,6,9,1545,True,7,6351
2021,10,21,14,1545,True,10,3875
2021,11,8,18,1545,False,13,11376
2021,11,8,14,1545,True,8,6020
2022,2,2,17,1545,True,17,10041
2021,12,28,13,1545,False,5,6441
2021,10,20,19,1545,True,12,5681
2021,12,1,10,1545,False,14,172935
2021,12,21,14,1545,False,196,231339
2021,11,25,14,1545,True,10,10775
2021,12,3,8,1545,True,8,3864
2021,12,7,18,1545,False,10,4995
2021,10,3,17,1545,False,4,16273
2021,12,15,11,1545,True,10,14645
2022,1,21,13,1545,False,13,90255
2021,12,6,18,1545,True,11,17888
2021,12,27,18,1545,True,23,22998
2022,1,8,16,1545,False,2,6275
2021,11,15,19,1545,False,33,11450
2022,1,4,17,1545,False,3,7100
2022,1,25,12,1545,False,2,49245
2021,11,3,12,1545,False,8,202164
2021,11,18,17,1545,False,1,4200
2021,11,28,15,1545,True,9,8339
2021,12,17,11,1545,True,11,9162
2021,10,4,17,1545,True,8,3301
2021,12,1,8,1545,True,10,16024
2021,12,24,19,1545,True,22,26120
2021,11,13,14,1545,False,3,3502
2021,11,8,9,1545,True,10,9055
2021,11,8,10,1545,True,9,11940
2021,10,30,16,1545,False,5,4834
2021,10,26,19,1545,False,23,12820
2021,12,13,9,1545,True,9,5947
2021,10,7,8,1545,True,5,3193
2022,1,20,19,1545,False,3,4915
2021,12,12,15,1545,True,26,20732
2021,11,21,16,1545,False,10,6645
2021,10,5,21,1545,True,1,1000
2021,10,7,18,1545,False,7,11023
2021,10,5,8,1545,False,3,5325
2021,10,23,12,1545,True,13,7659
2021,11,19,18,1545,True,26,16349
2021,11,16,11,1545,True,12,36226
2022,1,12,20,1545,True,7,5629
2021,12,2,8,1545,True,10,9588
2021,10,22,12,1545,False,1,900
2021,12,14,14,1545,False,12,60340
2022,1,31,8,1545,False,80,43600
2021,12,22,21,1545,True,1,800
2021,11,26,8,1545,True,11,5662
2021,10,22,9,1545,False,17,23892
2021,11,11,20,1545,True,19,12827
2021,10,27,19,1545,False,16,6107
2021,10,8,14,1545,False,13,17247
2021,11,12,20,1545,True,7,6270
2021,11,8,11,1545,False,7,13584
2022,1,20,16,1545,True,21,18224
2022,1,12,9,1545,False,2,2980
2021,10,8,17,1545,False,15,27533
2021,10,20,12,1545,True,10,5279
2021,11,23,16,1545,True,24,16385
2021,12,19,14,1545,False,10,8514
2021,12,11,16,1545,True,18,23084
2021,12,14,15,1545,True,17,17678
2022,1,29,10,1545,False,5,3390
2021,10,6,12,1545,True,19,12463
2021,10,17,14,1545,True,9,7555
2021,10,9,17,1545,True,15,9001
2022,1,6,10,1545,False,47,70070
2021,10,10,16,1545,True,18,12413
2022,1,12,20,1545,False,3,6570
2021,11,8,12,1545,True,8,20159
2022,1,17,19,1545,True,14,20618
2021,12,10,9,1545,True,8,5070
2021,11,15,19,1545,True,11,14592
2021,12,22,19,1545,False,4,3179
2021,11,5,20,1545,True,13,28142
2021,10,23,18,1545,True,2,5790
2021,11,4,10,1545,True,10,14125
2022,1,2,15,1545,True,10,12269
2021,10,18,20,1545,True,7,2453
2022,2,2,20,1545,False,4,9792
2022,1,24,17,1545,False,51,40195
2021,10,23,10,1545,False,6,6633
2021,10,25,12,1545,True,10,3563
2022,1,14,9,1545,False,5,46680
2021,10,11,15,1545,True,7,5315
2021,11,22,17,1545,False,10,13885
2021,12,14,13,1545,True,18,28585
2021,11,26,15,1545,True,16,8986
2022,1,5,19,1545,False,2,14485
2021,12,9,16,1545,False,4,2501
2022,1,6,15,1545,False,29,36067
2022,2,2,12,1545,False,1,2300
2021,12,5,13,1545,False,17,10706
2022,1,25,14,1545,False,40,109950
2022,1,22,14,1545,True,17,15285
2021,11,20,10,1545,False,4,18984
2021,11,10,17,1545,False,2,2310
2021,10,14,13,1545,True,11,10736
2022,2,7,18,1545,False,2,3150
2021,10,27,8,1545,True,3,6751
2021,11,4,18,1545,False,4,2120
2021,10,15,9,1545,True,11,7758
2021,10,6,10,1545,True,10,6158
2021,11,24,13,1545,True,12,9624
2022,1,29,17,1545,True,15,10612
2021,11,22,18,1545,False,18,18283
