Year,Month,Day,Hour,Warehouse,Traffic_stream,total_count,total_sum
2022,1,24,15,109,True,4,3983
2021,11,11,11,109,False,3,4800
2021,11,25,17,109,True,13,11035
2022,1,30,14,109,True,9,5464
2021,10,22,15,109,True,5,3555
2021,11,8,13,109,False,4,3285
2022,1,29,13,109,True,13,39137
2021,10,18,17,109,True,10,6017
2021,12,25,15,109,True,12,6766
2022,1,25,16,109,True,5,3662
2022,2,3,9,109,False,19,8178
2021,12,26,12,109,True,21,27552
2021,10,27,12,109,False,20,36953
2021,11,23,10,109,False,1,748
2021,11,29,8,109,False,1,200
2021,10,22,8,109,False,11,20565
2021,12,26,11,109,True,9,6320
2022,1,25,15,109,True,12,14426
2021,11,26,18,109,True,16,15521
2021,12,19,14,109,False,2,1250
2021,12,2,18,109,False,2,575
2022,1,26,16,109,True,4,1259
2021,12,12,17,109,False,9,4878
2021,10,15,9,109,True,3,4996
2021,12,18,15,109,True,11,13221
2021,10,18,18,109,True,7,2662
2022,1,17,19,109,True,5,4334
2021,11,29,16,109,False,2,852
2022,1,30,13,109,True,8,4159
2021,11,7,16,109,True,7,5415
2022,1,29,14,109,True,12,33860
2021,12,18,14,109,True,18,14748
2021,10,21,14,109,False,5,6242
2021,12,22,12,109,True,12,7994
2022,1,18,19,109,True,14,6460
2021,11,23,11,109,False,15,25093
2021,12,14,17,109,False,1,300
2021,12,21,15,109,True,14,8609
2022,2,1,10,109,False,2,3689
2021,10,5,11,109,True,8,10362
2021,12,20,11,109,False,10,27365
2022,1,31,12,109,False,7,4814
2022,1,21,10,109,True,5,2024
2021,10,21,15,109,False,13,20580
2022,2,2,11,109,True,10,8327
2022,1,17,9,109,True,4,2559
2022,1,26,15,109,True,13,8932
2021,11,18,15,109,True,6,3906
2022,2,2,20,109,True,4,11867
2021,10,8,19,109,True,5,1958
2021,12,31,10,109,False,1,3340
2022,2,7,17,109,True,5,5655
2021,11,15,20,109,True,5,11734
2021,10,22,14,109,True,1,1490
2021,12,30,13,109,True,13,6969
2021,11,22,17,109,True,5,3278
2021,11,29,9,109,False,10,6112
2022,1,17,8,109,True,4,1592
2021,10,7,13,109,True,3,1467
2022,2,3,17,109,False,1,200
2021,11,3,18,109,True,6,2434
2022,1,18,8,109,True,4,3198
2021,12,19,13,109,False,4,2987
2021,10,28,10,109,False,8,9964
2021,11,20,11,109,True,6,6745
2022,1,28,10,109,False,40,16647
2022,1,26,14,109,True,6,5422
2021,12,29,9,109,True,5,7684
2021,11,11,16,109,True,16,17382
2021,12,13,9,109,True,7,22426
2021,12,21,13,109,True,8,6697
2022,2,4,10,109,True,12,12273
2021,10,29,16,109,True,8,3846
2021,12,8,16,109,False,1,320
2021,10,6,10,109,True,6,4020
2021,12,21,14,109,True,12,7758
2021,11,12,13,109,False,1,400
2021,11,17,9,109,True,4,2517
2022,1,18,18,109,True,17,14946
2021,12,14,14,109,False,2,700
2022,1,25,11,109,True,5,2925
2022,1,6,12,109,True,17,11247
2022,2,4,14,109,False,111,62161
2021,12,22,11,109,True,14,16580
2022,2,3,14,109,False,1,1400
2022,1,6,14,109,True,10,7904
2021,12,20,13,109,False,2,18098
2021,10,18,12,109,False,3,5610
2021,11,4,11,109,True,7,5725
2021,10,30,15,109,True,12,19227
2021,10,27,16,109,True,6,3230
2021,11,4,9,109,True,4,2195
2022,1,18,9,109,True,6,6427
2021,11,6,17,109,True,11,13306
2021,10,11,14,109,True,2,1139
2021,11,3,17,109,False,8,6853
2021,12,15,12,109,False,8,31080
2021,11,13,17,109,True,10,6801
2021,10,26,18,109,False,3,24225
2021,12,22,10,109,True,11,9689
2021,11,20,16,109,True,10,6551
2021,10,9,11,109,False,2,570
2022,2,8,9,109,False,4,1820
2021,10,11,19,109,False,5,2760
2021,11,9,18,109,False,7,4714
2022,2,5,11,109,True,7,3338
2021,11,17,11,109,True,10,6920
2022,1,24,12,109,True,10,17320
2021,11,1,10,109,False,1,1500
2021,11,12,17,109,False,6,4080
2021,12,7,12,109,True,3,2329
2022,1,10,16,109,True,8,3369
2022,1,9,15,109,False,83,37551
2021,10,15,13,109,False,3,1700
2021,11,19,17,109,True,10,7179
2022,1,13,13,109,False,31,16402
2021,11,7,17,109,True,8,7138
2021,12,5,15,109,False,20,10134
2022,1,20,13,109,True,3,2289
2021,11,13,16,109,False,4,3940
2022,2,6,13,109,True,15,8276
2021,12,28,16,109,False,4,2200
2021,10,13,11,109,True,4,6986
2021,11,24,12,109,True,14,13605
2021,12,16,14,109,True,8,4352
2021,12,5,12,109,True,15,15552
2021,11,29,13,109,True,7,4763
2021,11,10,18,109,True,13,10597
2021,10,29,17,109,True,8,5335
2021,11,3,10,109,False,5,10250
2021,12,8,13,109,False,12,14233
2022,2,2,19,109,True,9,11213
2022,2,5,13,109,False,40,18126
2022,2,5,10,109,True,6,1856
2022,1,16,13,109,False,11,9951
2021,11,19,8,109,False,1,4790
2021,11,22,15,109,True,11,8249
2022,1,14,15,109,False,6,4900
2021,11,1,20,109,True,3,1569
2021,10,23,10,109,False,10,3438
2021,11,9,14,109,True,7,4452
2022,1,9,12,109,True,7,5963
2021,12,28,8,109,False,2,839
2021,11,20,9,109,True,9,7608
2021,12,31,11,109,False,6,6085
2021,11,25,10,109,False,4,4600
2022,1,2,10,109,True,2,693
2021,11,1,19,109,True,4,2758
2021,11,29,14,109,False,34,26812
2021,10,13,12,109,False,1,3100
2022,1,8,17,109,True,5,2656
2021,12,8,15,109,False,19,59019
2021,12,8,17,109,False,1,1140
2021,11,5,13,109,True,6,3067
2021,11,24,13,109,True,5,2178
2022,1,4,8,109,True,1,330
2021,12,18,17,109,True,18,13781
2021,12,13,10,109,True,7,4449
2022,1,21,20,109,True,5,2563
2022,1,17,18,109,False,1,111
2021,10,27,9,109,False,3,998
2021,10,12,10,109,False,22,11792
2022,2,1,8,109,True,2,2047
2021,12,9,16,109,True,18,15194
2021,11,3,11,109,False,16,37697
2021,10,22,17,109,False,5,3396
2021,11,17,10,109,True,2,2245
2021,10,18,20,109,True,3,2450
2021,11,18,11,109,True,11,10138
2021,11,18,9,109,False,2,11400
2021,12,14,13,109,False,3,2000
2022,1,14,11,109,True,6,6426
2022,1,5,12,109,False,4,10160
2021,11,26,16,109,True,13,8606
2022,1,20,14,109,True,8,9766
2021,12,1,19,109,True,11,7403
2021,12,17,17,109,False,1,5520
2022,1,31,18,109,True,3,595
2021,10,9,12,109,False,3,2780
2021,12,29,19,109,True,13,14796
2022,1,21,18,109,True,6,5534
2022,1,13,14,109,False,3,6090
2022,1,13,16,109,False,2,2600
2021,10,6,13,109,True,4,2877
2021,10,22,16,109,True,6,5465
2021,10,14,11,109,False,44,29558
2022,1,30,12,109,True,10,4951
2022,2,6,16,109,True,3,1615
2021,12,31,17,109,True,10,7504
2021,11,22,8,109,False,2,2904
2021,11,13,9,109,False,1,500
2022,1,10,15,109,True,5,2479
2022,1,11,15,109,True,8,6515
2021,10,11,18,109,False,2,1383
2021,12,2,10,109,True,17,14613
2021,12,9,19,109,False,31,16463
2021,11,15,9,109,True,1,199
2021,12,20,16,109,False,21,46411
2022,1,11,14,109,True,15,29350
2022,1,21,15,109,True,10,9434
2022,1,29,12,109,True,10,4526
2022,1,20,8,109,True,5,2127
2021,12,6,17,109,True,8,10925
2022,1,8,12,109,True,6,2367
2021,12,11,17,109,True,10,9363
2021,11,4,16,109,True,8,5704
2022,1,25,17,109,True,13,21712
2022,2,7,18,109,True,5,2562
2021,11,12,12,109,False,3,12140
2021,10,21,17,109,True,9,8022
2021,10,5,12,109,False,6,1690
2021,10,8,18,109,True,10,9073
2021,10,17,16,109,False,7,9885
2021,11,24,10,109,True,5,2825
2021,12,4,10,109,True,6,9848
2021,11,11,10,109,False,9,7833
2021,10,3,11,109,False,5,7917
2022,2,8,16,109,True,7,12803
2021,11,22,20,109,True,6,3539
2022,1,31,13,109,True,3,4890
2021,11,10,16,109,True,7,4667
2021,12,17,12,109,False,15,9760
2021,12,2,9,109,True,8,9892
2021,12,30,20,109,False,54,30663
2021,12,9,8,109,True,5,4129
2021,10,19,8,109,False,14,16360
2021,10,15,15,109,True,6,5113
2021,12,22,13,109,True,15,8257
2022,1,19,17,109,True,17,8003
2021,11,25,11,109,True,9,7195
2021,11,18,13,109,True,10,6180
2021,10,30,16,109,True,8,2271
2021,12,9,14,109,True,15,8698
2022,1,12,20,109,False,2,1800
2022,1,27,10,109,False,40,17329
2022,1,16,16,109,False,1,105
2022,1,26,18,109,True,13,10800
2021,12,14,16,109,True,8,6669
2021,11,4,14,109,True,4,1872
2022,1,28,8,109,True,9,6545
2021,11,29,10,109,True,5,4890
2022,2,8,14,109,True,13,5038
2021,12,21,17,109,True,10,24661
2021,12,21,20,109,True,11,8130
2021,12,2,12,109,True,12,8929
2021,11,5,9,109,False,5,10793
2021,10,13,14,109,True,8,3315
2021,10,29,9,109,False,2,1070
2022,1,22,12,109,True,10,8077
2021,11,1,17,109,True,7,3498
2021,10,19,16,109,True,10,6441
2022,1,8,10,109,True,5,3134
2021,12,14,9,109,False,2,22344
2022,1,6,10,109,False,3,8240
2022,2,5,14,109,False,3,3748
2021,12,13,15,109,True,5,2240
2021,12,31,9,109,False,6,5651
2022,1,28,19,109,True,10,5184
2021,11,15,16,109,True,9,6873
2021,12,27,19,109,True,10,4534
2021,12,3,15,109,False,10,28070
2022,2,7,9,109,True,7,6189
2021,11,2,12,109,False,1,560
2021,11,26,17,109,True,9,7816
2021,10,1,20,109,True,1,490
2021,12,23,13,109,False,1,2600
2021,11,7,13,109,True,8,8376
2021,11,13,13,109,True,11,8267
2022,2,2,12,109,True,11,6958
2021,10,1,10,109,True,5,1002
2021,12,4,17,109,True,11,7606
2021,12,31,14,109,False,4,2321
2021,12,29,14,109,True,17,11041
2021,10,7,10,109,False,15,2630
2021,12,28,17,109,False,1,6591
2021,11,8,12,109,False,3,6049
2022,1,15,13,109,True,8,4610
2021,12,28,18,109,True,20,14119
2021,11,6,14,109,True,7,6317
2021,12,13,14,109,True,11,12555
2021,12,13,19,109,True,10,3807
2022,1,29,10,109,True,8,6925
2021,10,26,11,109,True,5,2311
2022,1,28,17,109,True,12,7800
2021,11,28,16,109,True,4,1594
2021,11,8,14,109,False,15,20223
2021,10,12,8,109,False,2,4960
2021,11,30,10,109,False,3,3015
2022,1,13,17,109,False,10,7309
2021,12,22,14,109,True,12,5407
2021,12,25,10,109,True,10,12348
2022,1,3,10,109,True,7,8020
2021,10,25,20,109,True,6,4554
2021,12,6,15,109,False,1,850
2021,12,11,12,109,True,17,12444
2021,10,6,11,109,True,5,7017
2021,10,12,14,109,False,3,3320
2022,1,4,9,109,True,3,3470
2021,10,20,20,109,True,9,4475
2021,10,10,15,109,True,2,3454
2021,11,20,10,109,True,3,1015
2022,1,17,11,109,True,6,12997
2021,11,4,8,109,True,4,1707
2021,11,8,19,109,True,5,3791
2022,1,24,10,109,True,3,1228
2021,10,11,12,109,False,15,11806
2022,1,24,13,109,False,6,9923
2022,1,29,11,109,False,2,501
2021,10,4,17,109,True,4,2098
2022,1,6,9,109,True,6,4328
2021,10,21,11,109,False,10,15628
2021,11,6,15,109,True,11,5752
2021,10,11,10,109,True,6,3017
2022,1,4,19,109,True,3,2640
2022,2,5,12,109,False,3,2090
2022,1,30,10,109,False,1,2200
2021,10,17,14,109,False,1,2200
2021,11,19,9,109,False,3,5190
2021,10,22,12,109,True,9,9640
2021,12,20,19,109,False,15,12627
2021,12,10,11,109,False,2,2200
2021,12,16,11,109,True,8,8479
2021,12,4,16,109,True,10,4939
2022,1,4,17,109,True,3,1000
2022,2,6,14,109,True,6,5734
2021,11,8,8,109,True,5,3641
2021,12,13,11,109,True,5,3199
2021,10,30,17,109,False,11,8382
2022,1,9,16,109,False,4,1945
2021,12,17,16,109,False,5,13765
2021,12,28,15,109,True,9,6224
2021,12,26,17,109,True,5,2742
2021,11,30,14,109,False,12,19978
2021,11,22,14,109,True,8,5673
2022,2,7,8,109,False,100,42175
2021,11,10,20,109,True,1,360
2022,2,3,12,109,False,4,9850
2021,10,6,15,109,True,5,3626
2021,12,22,20,109,False,11,1911
2021,12,15,16,109,False,20,19120
2021,11,25,19,109,False,22,45757
2021,11,27,10,109,True,8,9162
2021,12,10,10,109,False,2,300
2021,12,14,8,109,True,1,990
2022,1,14,14,109,False,5,7689
2021,11,19,20,109,True,6,5964
2021,10,20,9,109,False,1,1766
2022,1,25,10,109,True,5,1180
2021,12,9,20,109,True,7,5024
2022,2,6,12,109,True,15,10212
2021,10,19,13,109,True,5,7993
2021,11,11,12,109,True,11,9255
2021,11,17,13,109,False,10,2149
2021,10,23,12,109,False,3,2250
2021,10,13,20,109,False,1,2100
2022,1,9,11,109,False,4,1870
2021,12,9,10,109,True,10,17474
2022,2,2,15,109,True,10,12743
2021,10,5,10,109,False,42,30079
2021,12,12,10,109,False,4,4398
2021,12,1,14,109,False,12,15398
2022,1,8,16,109,True,7,26717
2021,12,9,11,109,True,15,10353
2021,11,10,9,109,False,11,7759
2021,12,12,14,109,False,27,20664
2022,1,25,13,109,True,16,11144
2021,11,11,19,109,True,19,19022
2021,12,11,15,109,True,11,10458
2021,11,13,10,109,True,8,3258
2021,10,16,12,109,False,1,1100
2021,10,21,16,109,True,7,3446
2021,10,7,20,109,True,5,8923
2022,1,11,9,109,True,7,4073
2021,10,2,11,109,True,10,4808
2021,12,31,13,109,False,4,2640
2021,12,16,12,109,True,14,9346
2021,10,6,8,109,False,1,350
2021,10,5,9,109,False,1,8300
2022,1,23,11,109,False,87,39070
2021,11,15,19,109,True,6,2288
2021,11,2,11,109,True,3,7345
2022,2,6,15,109,True,11,9056
2021,12,5,17,109,False,10,4423
2021,10,29,19,109,True,9,6197
2021,12,1,11,109,True,12,15355
2022,1,26,8,109,True,4,2366
2021,12,25,11,109,True,20,14310
2021,12,17,19,109,True,10,19471
2021,12,17,9,109,False,5,9650
2021,10,21,13,109,True,4,1868
2021,10,2,12,109,True,8,10155
2021,12,9,15,109,True,10,6861
2021,11,14,12,109,True,6,15197
2022,1,12,9,109,False,2,3328
2021,12,12,18,109,True,1,1399
2021,10,5,18,109,False,1,1300
2022,1,21,16,109,False,5,13738
2021,12,5,13,109,False,25,25767
2021,10,23,15,109,False,2,4080
2021,10,30,10,109,True,8,24076
2021,11,7,14,109,True,10,11452
2022,2,6,11,109,True,16,11322
2021,12,10,18,109,True,18,15755
2021,12,28,9,109,False,14,14406
2021,12,30,8,109,True,11,7657
2021,12,11,10,109,True,12,8831
2021,10,21,17,109,False,11,15574
2022,1,4,10,109,False,1,140
2021,12,7,11,109,False,2,1258
2021,10,4,20,109,True,2,1805
2021,12,22,14,109,False,2,660
2021,11,20,14,109,True,11,9931
2021,12,14,15,109,True,14,9870
2022,1,24,20,109,True,2,478
2021,11,2,8,109,True,5,4053
2021,10,12,12,109,False,5,7430
2022,1,22,17,109,True,3,1013
2021,12,3,11,109,True,8,4930
2021,12,12,15,109,True,12,8364
2022,1,13,10,109,True,3,2740
2021,10,23,17,109,True,9,67890
2021,12,2,21,109,True,1,2162
2022,1,20,11,109,True,5,1616
2022,1,13,10,109,False,3,11750
2022,1,11,20,109,True,5,2845
2022,1,27,15,109,False,4,4738
2021,11,25,18,109,True,18,18547
2021,11,13,11,109,True,6,7932
2021,12,25,11,109,False,3,1276
2021,10,27,17,109,True,9,5628
2021,10,22,13,109,False,1,5000
2021,10,13,9,109,False,17,10172
2021,11,12,20,109,False,30,67023
2021,11,25,9,109,True,6,8083
2022,1,9,14,109,True,8,6330
2022,1,14,8,109,False,1,1100
2021,10,14,10,109,False,3,3200
2021,11,11,13,109,True,7,7448
2021,10,25,14,109,False,4,5472
2021,12,10,16,109,False,6,2440
2022,1,5,20,109,False,10,4275
2021,11,10,12,109,True,11,9042
2021,11,28,14,109,True,12,5712
2021,10,26,13,109,False,6,13123
2021,10,7,8,109,False,3,3590
2022,1,3,17,109,True,4,948
2022,1,14,9,109,False,1,350
2022,1,20,9,109,False,1,900
2021,10,27,19,109,True,16,14755
2022,1,15,18,109,True,1,150
2022,1,11,13,109,True,8,8606
2021,11,28,17,109,False,3,6586
2022,1,26,19,109,True,7,7409
2021,12,12,11,109,False,1,1109
2021,12,18,11,109,False,6,22555
2022,1,4,12,109,True,8,8329
2022,1,31,14,109,False,3,21376
2021,11,3,15,109,True,6,3394
2021,12,16,13,109,False,2,410
2022,1,8,11,109,True,9,8050
2022,1,22,11,109,True,7,3237
2021,11,22,9,109,True,4,1844
2022,1,18,10,109,True,3,2120
2021,11,18,12,109,True,12,10147
2021,11,2,14,109,True,9,8762
2021,11,10,14,109,True,10,11392
2021,12,30,18,109,True,25,26380
2021,12,6,9,109,True,4,6608
2021,11,4,12,109,True,8,13141
2021,12,30,19,109,True,28,21979
2021,12,1,10,109,True,9,5517
2021,10,4,18,109,True,4,3835
2021,10,27,13,109,True,11,5515
2021,11,11,14,109,False,6,12990
2022,2,1,17,109,False,2,1664
2021,12,15,18,109,True,26,20825
2021,12,16,19,109,True,18,10854
2021,11,4,10,109,True,4,1518
2022,2,2,14,109,True,10,7133
2021,12,10,8,109,False,2,1130
2021,12,24,10,109,False,2,235
2022,2,7,10,109,True,4,8617
2022,2,8,19,109,True,11,7816
2021,11,3,9,109,True,5,2983
2021,11,15,13,109,True,3,1210
2022,1,4,20,109,False,22,20852
2022,1,4,11,109,True,2,7359
2021,10,11,15,109,False,2,2016
2021,10,6,12,109,True,7,9152
2021,10,21,20,109,True,3,4960
2022,2,3,8,109,True,4,2150
2021,12,30,14,109,True,16,15809
2021,11,8,10,109,False,1,200
2021,11,4,17,109,False,7,49769
2022,1,8,15,109,True,4,2431
2021,10,16,13,109,True,9,4065
2021,12,26,14,109,False,2,5500
2022,1,11,12,109,False,8,10380
2021,10,6,16,109,True,9,3569
2021,11,28,12,109,True,16,16470
2021,12,11,9,109,True,5,4211
2021,10,17,15,109,True,4,1128
2022,1,28,20,109,True,7,7980
2021,11,24,14,109,False,9,15298
2021,10,28,20,109,True,8,5722
2022,2,1,14,109,True,11,5023
2022,1,5,19,109,True,8,7951
2021,10,6,8,109,True,4,1777
2022,2,8,11,109,True,9,4146
2022,2,2,15,109,False,17,5647
2022,1,21,14,109,False,10,19407
2021,12,21,11,109,True,11,23062
2021,11,20,17,109,False,8,4274
2021,10,8,10,109,False,2,2720
2021,12,4,13,109,True,7,3767
2021,10,27,14,109,False,1,950
2022,1,14,18,109,False,2,440
2021,11,6,9,109,True,4,7012
2021,12,2,19,109,False,3,7142
2021,11,28,11,109,True,12,13237
2021,10,12,13,109,False,2,2050
2021,11,26,19,109,True,8,6450
2022,2,4,16,109,True,9,4545
2022,1,28,11,109,True,10,10452
2021,12,27,8,109,True,5,4968
2021,12,15,10,109,True,10,5046
2021,10,17,12,109,True,9,5548
2022,1,31,11,109,True,8,9292
2021,10,23,9,109,True,7,6273
2022,1,18,16,109,False,19,6285
2021,12,16,15,109,False,1,800
2021,12,27,16,109,False,25,7756
2021,11,5,11,109,False,1,300
2021,12,2,17,109,True,10,5687
2021,12,13,12,109,False,40,40132
2021,11,12,8,109,True,4,10240
2022,2,1,16,109,False,7,8172
2021,12,14,10,109,False,14,4872
2022,1,21,9,109,True,4,2732
2021,11,12,11,109,True,6,3629
2021,12,30,17,109,False,3,11600
2021,11,27,11,109,False,4,2235
2021,10,16,14,109,True,5,5528
2021,10,20,17,109,True,6,2604
2021,12,19,10,109,False,2,3400
2021,11,18,18,109,True,13,9623
2021,12,31,16,109,True,20,17966
2021,12,22,17,109,False,1,250
2021,10,26,10,109,False,1,5000
2021,11,17,14,109,True,6,4100
2021,10,19,19,109,True,9,6118
2021,11,9,10,109,False,2,1796
2021,10,15,12,109,True,11,4433
2021,12,27,12,109,False,3,1725
2021,10,1,18,109,True,7,4191
2022,1,16,14,109,False,4,4570
2021,11,1,12,109,True,7,4114
2022,1,2,16,109,False,1,5477
2021,11,12,9,109,True,6,3988
2022,1,14,20,109,False,4,2400
2021,12,16,20,109,True,8,7219
2022,1,17,10,109,True,1,700
2021,12,8,10,109,True,2,1199
2022,2,6,17,109,True,6,4442
2021,12,15,19,109,False,2,1216
2022,1,29,15,109,True,9,6625
2021,11,25,13,109,False,2,2708
2022,1,14,19,109,True,3,4720
2021,11,13,14,109,False,1,1000
2021,10,7,16,109,False,1,444
2022,2,2,16,109,False,1,3000
2021,10,19,18,109,True,9,6828
2021,11,27,12,109,True,8,21383
2021,11,30,16,109,False,1,750
2021,12,26,15,109,True,11,7141
2021,11,8,9,109,True,8,10940
2021,12,2,15,109,True,11,8152
2022,1,13,18,109,False,6,6085
2021,11,2,20,109,False,12,34997
2021,10,26,9,109,True,5,5231
2021,11,4,15,109,True,8,4231
2021,10,13,15,109,True,6,4254
2021,12,25,18,109,True,1,300
2022,1,20,16,109,False,16,4889
2021,12,7,16,109,False,1,1620
2021,10,2,9,109,True,3,1569
2021,11,12,15,109,False,11,10750
2021,12,18,10,109,True,8,6442
2021,11,9,17,109,True,14,8365
2021,12,30,16,109,True,24,16110
2021,10,3,16,109,True,4,4694
2021,11,29,11,109,False,2,440
2021,12,3,12,109,True,13,12423
2022,1,15,17,109,True,4,3225
2021,12,28,14,109,True,9,14022
2022,1,13,11,109,False,2,2700
2021,11,18,14,109,False,2,1520
2022,2,1,9,109,False,2,2486
2022,1,20,20,109,False,36,22157
2022,1,24,18,109,True,6,10624
2022,1,28,14,109,True,8,3827
2021,10,26,14,109,True,4,13121
2021,11,23,19,109,True,11,7195
2021,10,13,15,109,False,24,26923
2021,10,18,14,109,False,32,32909
2021,12,7,13,109,False,5,8250
2021,10,15,14,109,True,7,7010
2021,10,20,18,109,True,13,11140
2022,1,23,12,109,True,10,8777
2021,10,8,11,109,False,1,300
2022,2,7,20,109,True,2,1640
2021,12,27,9,109,False,5,9815
2021,10,2,17,109,True,2,1797
2021,11,2,10,109,True,5,6349
2022,1,10,8,109,True,6,6501
2022,2,4,12,109,True,9,5298
2021,11,8,15,109,False,1,50
2022,1,17,10,109,False,8,15593
2021,12,11,16,109,True,12,9808
2022,1,12,12,109,False,10,26520
2022,1,31,19,109,True,7,2947
2021,10,13,16,109,True,9,6806
2022,1,17,15,109,False,1,520
2021,12,7,18,109,False,1,500
2022,1,31,10,109,True,1,545
2021,10,18,11,109,True,6,1735
2021,12,6,11,109,True,6,6091
2021,10,10,11,109,True,8,18944
2021,11,6,13,109,False,4,2010
2021,10,6,20,109,True,2,579
2021,10,19,20,109,False,1,1000
2022,1,2,17,109,True,6,2484
2021,11,29,15,109,False,30,28045
2022,1,12,18,109,True,8,4106
2022,2,8,15,109,True,7,5126
2021,12,24,20,109,True,8,5952
2022,1,3,14,109,True,9,7343
2021,12,6,19,109,True,4,2630
2022,1,16,10,109,True,4,2403
2021,11,17,18,109,False,1,1590
2022,2,5,15,109,False,5,3278
2022,1,18,13,109,True,13,7316
2021,10,1,13,109,True,10,5620
2021,12,29,20,109,True,12,11625
2022,2,3,13,109,False,2,4265
2021,12,22,16,109,True,12,8734
2021,12,24,15,109,False,42,34126
2021,11,2,13,109,True,3,1011
2021,10,24,12,109,False,2,1845
2022,1,13,12,109,False,4,3780
2022,2,4,19,109,False,3,2450
2021,11,10,13,109,True,11,5460
2022,1,21,12,109,True,10,6790
2021,11,4,13,109,True,12,9332
