klk_EN,year,month,day,Warehouse,hours,cargotype,traffic_stream
45,2021,10,3,109,12_13,0,1
33,2021,10,3,109,15_16,0,1
10,2021,10,3,109,14_15,0,0
11,2021,10,3,109,11_12,0,0
1,2021,10,3,109,12_13,1,0
21,2021,10,3,109,14_15,0,1
36,2021,10,3,109,11_12,0,1
113,2021,10,3,109,17_18,0,0
21,2021,10,3,109,17_18,0,1
21,2021,11,3,109,11_12,0,1
35,2021,11,3,109,11_12,0,0
1,2021,11,3,109,18_19,1,0
24,2021,11,3,109,10_11,0,1
39,2021,11,3,109,15_16,0,1
52,2021,11,3,109,14_15,0,1
13,2021,11,3,109,10_11,0,0
1,2021,11,3,109,09_10,1,0
53,2021,11,3,109,15_16,0,0
32,2021,11,3,109,14_15,0,0
14,2021,11,3,109,08_09,0,1
26,2021,11,3,109,20_21,0,1
55,2021,11,3,109,12_13,0,1
40,2021,11,3,109,18_19,0,1
11,2021,11,3,109,08_09,0,0
1,2021,11,3,109,13_14,1,0
38,2021,11,3,109,20_21,0,0
33,2021,11,3,109,12_13,0,0
35,2021,11,3,109,18_19,0,0
58,2021,11,3,109,16_17,0,1
33,2021,11,3,109,09_10,0,1
84,2021,11,3,109,16_17,0,0
1,2021,11,3,109,17_18,1,0
2,2021,11,3,109,10_11,1,0
26,2021,11,3,109,09_10,0,0
23,2021,11,3,109,19_20,0,1
67,2021,11,3,109,19_20,0,0
50,2021,11,3,109,13_14,0,1
19,2021,11,3,109,13_14,0,0
2,2021,11,3,109,11_12,1,0
2,2021,11,3,109,21_22,0,1
59,2021,11,3,109,17_18,0,1
57,2021,11,3,109,17_18,0,0
1,2021,11,3,109,07_08,0,0
24,2021,12,3,109,14_15,0,0
24,2021,12,3,109,20_21,0,0
53,2021,12,3,109,14_15,0,1
19,2021,12,3,109,20_21,0,1
67,2021,12,3,109,16_17,0,0
26,2021,12,3,109,15_16,0,0
9,2021,12,3,109,09_10,0,0
51,2021,12,3,109,16_17,0,1
30,2021,12,3,109,15_16,0,1
30,2021,12,3,109,09_10,0,1
16,2021,12,3,109,11_12,0,0
31,2021,12,3,109,11_12,0,1
16,2021,12,3,109,08_09,0,0
1,2021,12,3,109,16_17,1,0
50,2021,12,3,109,08_09,0,1
11,2021,12,3,109,10_11,0,0
44,2021,12,3,109,17_18,0,0
33,2021,12,3,109,10_11,0,1
48,2021,12,3,109,17_18,0,1
55,2021,12,3,109,19_20,0,0
24,2021,12,3,109,13_14,0,0
27,2021,12,3,109,19_20,0,1
44,2021,12,3,109,13_14,0,1
26,2021,12,3,109,12_13,0,0
67,2021,12,3,109,18_19,0,0
44,2021,12,3,109,12_13,0,1
47,2021,12,3,109,18_19,0,1
1,2021,12,3,109,21_22,0,0
1,2021,12,3,109,21_22,0,1
1,2021,10,4,109,18_19,1,1
25,2021,10,4,109,11_12,0,1
23,2021,10,4,109,11_12,0,0
18,2021,10,4,109,14_15,0,1
26,2021,10,4,109,15_16,0,1
24,2021,10,4,109,10_11,0,1
1,2021,10,4,109,12_13,1,0
14,2021,10,4,109,14_15,0,0
29,2021,10,4,109,15_16,0,0
3,2021,10,4,109,10_11,0,0
63,2021,10,4,109,12_13,0,1
29,2021,10,4,109,18_19,0,1
15,2021,10,4,109,20_21,0,1
21,2021,10,4,109,08_09,0,1
25,2021,10,4,109,12_13,0,0
131,2021,10,4,109,18_19,0,0
27,2021,10,4,109,20_21,0,0
6,2021,10,4,109,08_09,0,0
19,2021,10,4,109,09_10,0,1
17,2021,10,4,109,16_17,0,1
10,2021,10,4,109,09_10,0,0
38,2021,10,4,109,16_17,0,0
25,2021,10,4,109,19_20,0,1
47,2021,10,4,109,19_20,0,0
37,2021,10,4,109,13_14,0,1
14,2021,10,4,109,13_14,0,0
28,2021,10,4,109,17_18,0,1
2,2021,10,4,109,21_22,0,0
46,2021,10,4,109,17_18,0,0
20,2021,11,4,109,14_15,0,0
17,2021,11,4,109,20_21,0,0
29,2021,11,4,109,14_15,0,1
14,2021,11,4,109,20_21,0,1
25,2021,11,4,109,15_16,0,0
41,2021,11,4,109,16_17,0,0
11,2021,11,4,109,09_10,0,0
48,2021,11,4,109,15_16,0,1
62,2021,11,4,109,16_17,0,1
24,2021,11,4,109,09_10,0,1
16,2021,11,4,109,11_12,0,0
33,2021,11,4,109,11_12,0,1
9,2021,11,4,109,08_09,0,0
19,2021,11,4,109,08_09,0,1
30,2021,11,4,109,17_18,0,0
8,2021,11,4,109,10_11,0,0
41,2021,11,4,109,17_18,0,1
26,2021,11,4,109,10_11,0,1
50,2021,11,4,109,19_20,0,0
28,2021,11,4,109,13_14,0,0
35,2021,11,4,109,19_20,0,1
42,2021,11,4,109,13_14,0,1
28,2021,11,4,109,18_19,0,0
23,2021,11,4,109,12_13,0,0
51,2021,11,4,109,18_19,0,1
40,2021,11,4,109,12_13,0,1
45,2021,12,4,109,17_18,0,1
1,2021,12,4,109,10_11,1,1
60,2021,12,4,109,17_18,0,0
65,2021,12,4,109,14_15,0,1
61,2021,12,4,109,11_12,0,1
15,2021,12,4,109,14_15,0,0
11,2021,12,4,109,11_12,0,0
43,2021,12,4,109,15_16,0,1
1,2021,12,4,109,16_17,1,1
19,2021,12,4,109,15_16,0,0
16,2021,12,4,109,09_10,0,1
47,2021,12,4,109,12_13,0,1
1,2021,12,4,109,18_19,0,1
5,2021,12,4,109,09_10,0,0
23,2021,12,4,109,12_13,0,0
1,2021,12,4,109,18_19,0,0
53,2021,12,4,109,16_17,0,1
32,2021,12,4,109,16_17,0,0
49,2021,12,4,109,10_11,0,1
16,2021,12,4,109,10_11,0,0
38,2021,12,4,109,13_14,0,1
15,2021,12,4,109,13_14,0,0
15,2021,10,5,109,20_21,0,0
16,2021,10,5,109,14_15,0,0
1,2021,10,5,109,08_09,1,0
24,2021,10,5,109,20_21,0,1
29,2021,10,5,109,14_15,0,1
5,2021,10,5,109,09_10,0,0
17,2021,10,5,109,16_17,0,0
13,2021,10,5,109,15_16,0,0
21,2021,10,5,109,09_10,0,1
31,2021,10,5,109,16_17,0,1
28,2021,10,5,109,15_16,0,1
5,2021,10,5,109,11_12,0,0
27,2021,10,5,109,11_12,0,1
12,2021,10,5,109,08_09,0,0
21,2021,10,5,109,08_09,0,1
6,2021,10,5,109,10_11,0,0
81,2021,10,5,109,17_18,0,0
16,2021,10,5,109,10_11,0,1
38,2021,10,5,109,17_18,0,1
11,2021,10,5,109,13_14,0,0
99,2021,10,5,109,19_20,0,0
32,2021,10,5,109,13_14,0,1
38,2021,10,5,109,19_20,0,1
40,2021,10,5,109,18_19,0,0
23,2021,10,5,109,12_13,0,0
38,2021,10,5,109,18_19,0,1
24,2021,10,5,109,12_13,0,1
52,2021,11,5,109,17_18,0,1
2,2021,11,5,109,11_12,1,0
2,2021,11,5,109,10_11,1,0
82,2021,11,5,109,17_18,0,0
22,2021,11,5,109,11_12,0,1
31,2021,11,5,109,14_15,0,1
1,2021,11,5,109,08_09,1,0
10,2021,11,5,109,11_12,0,0
29,2021,11,5,109,14_15,0,0
30,2021,11,5,109,15_16,0,1
34,2021,11,5,109,15_16,0,0
21,2021,11,5,109,20_21,0,1
39,2021,11,5,109,18_19,0,1
32,2021,11,5,109,09_10,0,1
59,2021,11,5,109,12_13,0,1
11,2021,11,5,109,20_21,0,0
79,2021,11,5,109,18_19,0,0
8,2021,11,5,109,09_10,0,0
20,2021,11,5,109,12_13,0,0
38,2021,11,5,109,16_17,0,1
34,2021,11,5,109,16_17,0,0
21,2021,11,5,109,10_11,0,1
23,2021,11,5,109,10_11,0,0
43,2021,11,5,109,13_14,0,1
23,2021,11,5,109,08_09,0,1
26,2021,11,5,109,19_20,0,1
11,2021,11,5,109,13_14,0,0
7,2021,11,5,109,08_09,0,0
26,2021,11,5,109,19_20,0,0
9,2021,12,5,109,11_12,0,0
68,2021,12,5,109,11_12,0,1
1,2021,12,5,109,15_16,1,0
16,2021,12,5,109,17_18,0,0
28,2021,12,5,109,17_18,0,1
1,2021,12,5,109,11_12,1,1
16,2021,12,5,109,13_14,0,0
45,2021,12,5,109,13_14,0,1
15,2021,12,5,109,16_17,0,0
23,2021,12,5,109,12_13,0,0
46,2021,12,5,109,16_17,0,1
1,2021,12,5,109,10_11,1,1
55,2021,12,5,109,12_13,0,1
1,2021,12,5,109,18_19,0,1
18,2021,12,5,109,15_16,0,0
1,2021,12,5,109,12_13,1,0
10,2021,12,5,109,10_11,0,0
29,2021,12,5,109,14_15,0,0
44,2021,12,5,109,15_16,0,1
43,2021,12,5,109,10_11,0,1
55,2021,12,5,109,14_15,0,1
50,2021,10,6,109,17_18,0,1
39,2021,10,6,109,17_18,0,0
20,2021,10,6,109,11_12,0,1
28,2021,10,6,109,14_15,0,1
7,2021,10,6,109,11_12,0,0
11,2021,10,6,109,14_15,0,0
21,2021,10,6,109,15_16,0,1
14,2021,10,6,109,15_16,0,0
43,2021,10,6,109,18_19,0,1
32,2021,10,6,109,12_13,0,1
25,2021,10,6,109,09_10,0,1
14,2021,10,6,109,20_21,0,1
84,2021,10,6,109,18_19,0,0
13,2021,10,6,109,12_13,0,0
9,2021,10,6,109,09_10,0,0
11,2021,10,6,109,20_21,0,0
31,2021,10,6,109,16_17,0,1
28,2021,10,6,109,16_17,0,0
28,2021,10,6,109,10_11,0,1
11,2021,10,6,109,10_11,0,0
24,2021,10,6,109,08_09,0,1
27,2021,10,6,109,13_14,0,1
43,2021,10,6,109,19_20,0,1
16,2021,10,6,109,08_09,0,0
20,2021,10,6,109,13_14,0,0
77,2021,10,6,109,19_20,0,0
11,2021,11,6,109,11_12,0,0
40,2021,11,6,109,11_12,0,1
2,2021,11,6,109,09_10,1,0
1,2021,11,6,109,16_17,1,0
33,2021,11,6,109,17_18,0,0
1,2021,11,6,109,11_12,1,0
40,2021,11,6,109,17_18,0,1
11,2021,11,6,109,13_14,0,0
29,2021,11,6,109,13_14,0,1
8,2021,11,6,109,09_10,0,0
19,2021,11,6,109,12_13,0,0
61,2021,11,6,109,16_17,0,0
12,2021,11,6,109,09_10,0,1
38,2021,11,6,109,12_13,0,1
41,2021,11,6,109,16_17,0,1
24,2021,11,6,109,14_15,0,0
15,2021,11,6,109,15_16,0,0
16,2021,11,6,109,10_11,0,0
33,2021,11,6,109,14_15,0,1
50,2021,11,6,109,15_16,0,1
32,2021,11,6,109,10_11,0,1
44,2021,12,6,109,12_13,0,1
1,2021,12,6,109,21_22,0,1
30,2021,12,6,109,18_19,0,1
32,2021,12,6,109,19_20,0,1
12,2021,12,6,109,12_13,0,0
1,2021,12,6,109,21_22,0,0
126,2021,12,6,109,18_19,0,0
37,2021,12,6,109,19_20,0,0
39,2021,12,6,109,13_14,0,1
13,2021,12,6,109,13_14,0,0
31,2021,12,6,109,17_18,0,1
55,2021,12,6,109,17_18,0,0
29,2021,12,6,109,10_11,0,1
25,2021,12,6,109,14_15,0,1
8,2021,12,6,109,10_11,0,0
40,2021,12,6,109,14_15,0,0
40,2021,12,6,109,11_12,0,1
18,2021,12,6,109,08_09,0,1
30,2021,12,6,109,11_12,0,0
12,2021,12,6,109,08_09,0,0
29,2021,12,6,109,09_10,0,1
40,2021,12,6,109,15_16,0,1
32,2021,12,6,109,16_17,0,1
4,2021,12,6,109,09_10,0,0
77,2021,12,6,109,15_16,0,0
78,2021,12,6,109,16_17,0,0
1,2021,12,6,109,18_19,1,1
25,2021,12,6,109,20_21,0,1
56,2021,12,6,109,20_21,0,0
2,2021,10,7,109,11_12,0,0
30,2021,10,7,109,11_12,0,1
1,2021,10,7,109,21_22,0,1
91,2021,10,7,109,17_18,0,0
41,2021,10,7,109,17_18,0,1
21,2021,10,7,109,13_14,0,0
54,2021,10,7,109,19_20,0,0
26,2021,10,7,109,13_14,0,1
35,2021,10,7,109,19_20,0,1
27,2021,10,7,109,16_17,0,0
6,2021,10,7,109,12_13,0,0
12,2021,10,7,109,09_10,0,0
41,2021,10,7,109,16_17,0,1
46,2021,10,7,109,12_13,0,1
28,2021,10,7,109,09_10,0,1
40,2021,10,7,109,20_21,0,0
25,2021,10,7,109,18_19,0,0
6,2021,10,7,109,08_09,0,0
24,2021,10,7,109,20_21,0,1
39,2021,10,7,109,18_19,0,1
20,2021,10,7,109,08_09,0,1
19,2021,10,7,109,14_15,0,0
19,2021,10,7,109,15_16,0,0
10,2021,10,7,109,10_11,0,0
20,2021,10,7,109,14_15,0,1
16,2021,10,7,109,15_16,0,1
23,2021,10,7,109,10_11,0,1
1,2021,11,7,109,18_19,0,1
43,2021,11,7,109,12_13,0,1
13,2021,11,7,109,12_13,0,0
24,2021,11,7,109,13_14,0,1
18,2021,11,7,109,13_14,0,0
22,2021,11,7,109,17_18,0,1
1,2021,11,7,109,17_18,0,0
34,2021,11,7,109,14_15,0,1
25,2021,11,7,109,10_11,0,1
19,2021,11,7,109,14_15,0,0
10,2021,11,7,109,10_11,0,0
48,2021,11,7,109,11_12,0,1
29,2021,11,7,109,11_12,0,0
42,2021,11,7,109,15_16,0,1
28,2021,11,7,109,16_17,0,1
16,2021,11,7,109,15_16,0,0
19,2021,11,7,109,16_17,0,0
11,2021,12,7,109,08_09,0,0
60,2021,12,7,109,19_20,0,0
29,2021,12,7,109,13_14,0,0
19,2021,12,7,109,08_09,0,1
42,2021,12,7,109,19_20,0,1
45,2021,12,7,109,13_14,0,1
27,2021,12,7,109,10_11,0,0
24,2021,12,7,109,10_11,0,1
8,2021,12,7,109,09_10,0,0
33,2021,12,7,109,16_17,0,0
44,2021,12,7,109,09_10,0,1
46,2021,12,7,109,16_17,0,1
75,2021,12,7,109,20_21,0,0
63,2021,12,7,109,18_19,0,0
14,2021,12,7,109,12_13,0,0
29,2021,12,7,109,20_21,0,1
59,2021,12,7,109,18_19,0,1
29,2021,12,7,109,12_13,0,1
32,2021,12,7,109,15_16,0,0
4,2021,12,7,109,21_22,0,0
33,2021,12,7,109,15_16,0,1
5,2021,12,7,109,21_22,0,1
27,2021,12,7,109,14_15,0,0
15,2021,12,7,109,11_12,0,0
44,2021,12,7,109,14_15,0,1
26,2021,12,7,109,11_12,0,1
1,2021,12,7,109,15_16,1,1
49,2021,12,7,109,17_18,0,0
48,2021,12,7,109,17_18,0,1
15,2021,10,8,109,19_20,0,1
38,2021,10,8,109,18_19,0,1
39,2021,10,8,109,12_13,0,1
92,2021,10,8,109,19_20,0,0
31,2021,10,8,109,18_19,0,0
24,2021,10,8,109,12_13,0,0
27,2021,10,8,109,13_14,0,1
10,2021,10,8,109,13_14,0,0
27,2021,10,8,109,17_18,0,1
88,2021,10,8,109,17_18,0,0
14,2021,10,8,109,10_11,0,1
21,2021,10,8,109,14_15,0,1
6,2021,10,8,109,10_11,0,0
16,2021,10,8,109,14_15,0,0
35,2021,10,8,109,11_12,0,1
27,2021,10,8,109,08_09,0,1
23,2021,10,8,109,11_12,0,0
9,2021,10,8,109,08_09,0,0
33,2021,10,8,109,15_16,0,1
26,2021,10,8,109,09_10,0,1
45,2021,10,8,109,16_17,0,1
20,2021,10,8,109,15_16,0,0
7,2021,10,8,109,09_10,0,0
46,2021,10,8,109,16_17,0,0
1,2021,10,8,109,18_19,1,1
29,2021,10,8,109,20_21,0,1
34,2021,10,8,109,20_21,0,0
8,2021,11,8,109,08_09,0,0
34,2021,11,8,109,19_20,0,0
23,2021,11,8,109,13_14,0,0
27,2021,11,8,109,08_09,0,1
25,2021,11,8,109,19_20,0,1
27,2021,11,8,109,13_14,0,1
17,2021,11,8,109,10_11,0,0
38,2021,11,8,109,10_11,0,1
7,2021,11,8,109,09_10,0,0
35,2021,11,8,109,16_17,0,0
30,2021,11,8,109,09_10,0,1
28,2021,11,8,109,16_17,0,1
26,2021,11,8,109,12_13,0,0
11,2021,11,8,109,20_21,0,0
82,2021,11,8,109,18_19,0,0
43,2021,11,8,109,12_13,0,1
10,2021,11,8,109,20_21,0,1
41,2021,11,8,109,18_19,0,1
41,2021,11,8,109,15_16,0,0
30,2021,11,8,109,15_16,0,1
17,2021,11,8,109,11_12,0,0
46,2021,11,8,109,14_15,0,0
27,2021,11,8,109,11_12,0,1
21,2021,11,8,109,14_15,0,1
61,2021,11,8,109,17_18,0,0
30,2021,11,8,109,17_18,0,1
45,2021,12,8,109,15_16,0,1
70,2021,12,8,109,16_17,0,1
32,2021,12,8,109,15_16,0,0
78,2021,12,8,109,16_17,0,0
37,2021,12,8,109,10_11,0,1
44,2021,12,8,109,14_15,0,1
1,2021,12,8,109,12_13,1,1
29,2021,12,8,109,20_21,0,1
8,2021,12,8,109,10_11,0,0
26,2021,12,8,109,14_15,0,0
33,2021,12,8,109,20_21,0,0
38,2021,12,8,109,08_09,0,1
30,2021,12,8,109,08_09,0,0
35,2021,12,8,109,09_10,0,1
42,2021,12,8,109,12_13,0,1
74,2021,12,8,109,18_19,0,1
15,2021,12,8,109,09_10,0,0
19,2021,12,8,109,12_13,0,0
78,2021,12,8,109,18_19,0,0
53,2021,12,8,109,13_14,0,1
57,2021,12,8,109,19_20,0,1
27,2021,12,8,109,13_14,0,0
68,2021,12,8,109,19_20,0,0
64,2021,12,8,109,17_18,0,1
69,2021,12,8,109,17_18,0,0
1,2021,12,8,109,09_10,1,1
1,2021,12,8,109,21_22,0,1
37,2021,12,8,109,11_12,0,1
11,2021,12,8,109,11_12,0,0
29,2021,10,9,109,13_14,0,0
46,2021,10,9,109,13_14,0,1
7,2021,10,9,109,10_11,0,0
29,2021,10,9,109,10_11,0,1
5,2021,10,9,109,09_10,0,0
26,2021,10,9,109,16_17,0,0
23,2021,10,9,109,09_10,0,1
81,2021,10,9,109,16_17,0,1
8,2021,10,9,109,12_13,0,0
51,2021,10,9,109,12_13,0,1
22,2021,10,9,109,15_16,0,0
26,2021,10,9,109,15_16,0,1
14,2021,10,9,109,14_15,0,0
14,2021,10,9,109,11_12,0,0
25,2021,10,9,109,14_15,0,1
38,2021,10,9,109,11_12,0,1
25,2021,10,9,109,17_18,0,0
38,2021,10,9,109,17_18,0,1
1,2021,10,9,109,11_12,1,1
38,2021,11,9,109,16_17,0,1
32,2021,11,9,109,15_16,0,1
34,2021,11,9,109,16_17,0,0
25,2021,11,9,109,15_16,0,0
22,2021,11,9,109,10_11,0,1
31,2021,11,9,109,20_21,0,1
37,2021,11,9,109,14_15,0,1
10,2021,11,9,109,10_11,0,0
45,2021,11,9,109,20_21,0,0
36,2021,11,9,109,14_15,0,0
15,2021,11,9,109,08_09,0,1
4,2021,11,9,109,08_09,0,0
27,2021,11,9,109,09_10,0,1
35,2021,11,9,109,12_13,0,1
40,2021,11,9,109,18_19,0,1
12,2021,11,9,109,09_10,0,0
20,2021,11,9,109,12_13,0,0
51,2021,11,9,109,18_19,0,0
51,2021,11,9,109,19_20,0,1
53,2021,11,9,109,13_14,0,1
54,2021,11,9,109,19_20,0,0
32,2021,11,9,109,13_14,0,0
46,2021,11,9,109,17_18,0,1
45,2021,11,9,109,17_18,0,0
2,2021,11,9,109,21_22,0,1
1,2021,11,9,109,21_22,0,0
24,2021,11,9,109,11_12,0,1
23,2021,11,9,109,11_12,0,0
17,2021,12,9,109,20_21,0,0
1,2021,12,9,109,19_20,1,1
42,2021,12,9,109,20_21,0,1
36,2021,12,9,109,16_17,0,0
8,2021,12,9,109,09_10,0,0
21,2021,12,9,109,12_13,0,0
27,2021,12,9,109,15_16,0,0
62,2021,12,9,109,16_17,0,1
49,2021,12,9,109,09_10,0,1
49,2021,12,9,109,12_13,0,1
42,2021,12,9,109,15_16,0,1
7,2021,12,9,109,08_09,0,0
32,2021,12,9,109,08_09,0,1
15,2021,12,9,109,11_12,0,0
10,2021,12,9,109,10_11,0,0
34,2021,12,9,109,14_15,0,0
39,2021,12,9,109,11_12,0,1
34,2021,12,9,109,10_11,0,1
41,2021,12,9,109,14_15,0,1
1,2021,12,9,109,15_16,1,1
60,2021,12,9,109,17_18,0,0
53,2021,12,9,109,17_18,0,1
50,2021,12,9,109,19_20,0,0
63,2021,12,9,109,18_19,0,0
2,2021,12,9,109,21_22,0,0
26,2021,12,9,109,13_14,0,0
72,2021,12,9,109,19_20,0,1
52,2021,12,9,109,18_19,0,1
1,2021,12,9,109,21_22,0,1
43,2021,12,9,109,13_14,0,1
29,2021,10,10,109,15_16,0,1
43,2021,10,10,109,16_17,0,1
16,2021,10,10,109,15_16,0,0
19,2021,10,10,109,16_17,0,0
21,2021,10,10,109,14_15,0,1
24,2021,10,10,109,10_11,0,1
9,2021,10,10,109,14_15,0,0
11,2021,10,10,109,10_11,0,0
33,2021,10,10,109,12_13,0,1
10,2021,10,10,109,12_13,0,0
40,2021,10,10,109,13_14,0,1
11,2021,10,10,109,13_14,0,0
24,2021,10,10,109,17_18,0,1
5,2021,10,10,109,17_18,0,0
35,2021,10,10,109,11_12,0,1
11,2021,10,10,109,11_12,0,0
27,2021,11,10,109,20_21,0,0
24,2021,11,10,109,20_21,0,1
29,2021,11,10,109,15_16,0,0
12,2021,11,10,109,12_13,0,0
26,2021,11,10,109,16_17,0,0
10,2021,11,10,109,09_10,0,0
25,2021,11,10,109,15_16,0,1
44,2021,11,10,109,12_13,0,1
40,2021,11,10,109,16_17,0,1
36,2021,11,10,109,09_10,0,1
4,2021,11,10,109,08_09,0,0
24,2021,11,10,109,08_09,0,1
13,2021,11,10,109,10_11,0,0
4,2021,11,10,109,11_12,0,0
30,2021,11,10,109,14_15,0,0
41,2021,11,10,109,10_11,0,1
25,2021,11,10,109,11_12,0,1
36,2021,11,10,109,14_15,0,1
57,2021,11,10,109,17_18,0,0
1,2021,11,10,109,14_15,1,1
42,2021,11,10,109,17_18,0,1
80,2021,11,10,109,18_19,0,0
60,2021,11,10,109,19_20,0,0
18,2021,11,10,109,13_14,0,0
59,2021,11,10,109,18_19,0,1
43,2021,11,10,109,19_20,0,1
40,2021,11,10,109,13_14,0,1
39,2021,12,10,109,08_09,0,1
52,2021,12,10,109,17_18,0,1
17,2021,12,10,109,08_09,0,0
76,2021,12,10,109,17_18,0,0
32,2021,12,10,109,11_12,0,1
11,2021,12,10,109,11_12,0,0
35,2021,12,10,109,15_16,0,1
43,2021,12,10,109,14_15,0,1
1,2021,12,10,109,09_10,1,1
36,2021,12,10,109,15_16,0,0
25,2021,12,10,109,14_15,0,0
69,2021,12,10,109,12_13,0,1
1,2021,12,10,109,21_22,0,1
34,2021,12,10,109,20_21,0,1
80,2021,12,10,109,18_19,0,1
31,2021,12,10,109,12_13,0,0
115,2021,12,10,109,20_21,0,0
65,2021,12,10,109,18_19,0,0
1,2021,12,10,109,19_20,1,0
55,2021,12,10,109,09_10,0,1
62,2021,12,10,109,16_17,0,1
10,2021,12,10,109,09_10,0,0
44,2021,12,10,109,16_17,0,0
54,2021,12,10,109,19_20,0,1
30,2021,12,10,109,19_20,0,0
51,2021,12,10,109,13_14,0,1
40,2021,12,10,109,10_11,0,1
26,2021,12,10,109,13_14,0,0
11,2021,12,10,109,10_11,0,0
36,2021,10,11,109,20_21,0,0
23,2021,10,11,109,20_21,0,1
12,2021,10,11,109,09_10,0,0
13,2021,10,11,109,15_16,0,0
16,2021,10,11,109,12_13,0,0
20,2021,10,11,109,16_17,0,0
30,2021,10,11,109,09_10,0,1
29,2021,10,11,109,15_16,0,1
22,2021,10,11,109,12_13,0,1
18,2021,10,11,109,16_17,0,1
1,2021,10,11,109,09_10,1,0
85,2021,10,11,109,08_09,0,0
19,2021,10,11,109,08_09,0,1
17,2021,10,11,109,14_15,0,0
14,2021,10,11,109,11_12,0,0
6,2021,10,11,109,10_11,0,0
13,2021,10,11,109,14_15,0,1
30,2021,10,11,109,11_12,0,1
19,2021,10,11,109,10_11,0,1
55,2021,10,11,109,17_18,0,0
25,2021,10,11,109,17_18,0,1
90,2021,10,11,109,18_19,0,0
47,2021,10,11,109,19_20,0,0
19,2021,10,11,109,13_14,0,0
29,2021,10,11,109,18_19,0,1
35,2021,10,11,109,19_20,0,1
28,2021,10,11,109,13_14,0,1
15,2021,11,11,109,08_09,0,1
50,2021,11,11,109,17_18,0,0
4,2021,11,11,109,08_09,0,0
30,2021,11,11,109,11_12,0,1
11,2021,11,11,109,11_12,0,0
30,2021,11,11,109,14_15,0,1
29,2021,11,11,109,15_16,0,1
29,2021,11,11,109,14_15,0,0
17,2021,11,11,109,15_16,0,0
40,2021,11,11,109,12_13,0,1
43,2021,11,11,109,18_19,0,1
21,2021,11,11,109,20_21,0,1
3,2021,11,11,109,21_22,0,1
18,2021,11,11,109,12_13,0,0
46,2021,11,11,109,18_19,0,0
24,2021,11,11,109,20_21,0,0
30,2021,11,11,109,09_10,0,1
53,2021,11,11,109,16_17,0,1
11,2021,11,11,109,09_10,0,0
30,2021,11,11,109,16_17,0,0
46,2021,11,11,109,19_20,0,1
38,2021,11,11,109,19_20,0,0
41,2021,11,11,109,10_11,0,1
48,2021,11,11,109,13_14,0,1
16,2021,11,11,109,10_11,0,0
16,2021,11,11,109,13_14,0,0
24,2021,12,11,109,11_12,0,0
65,2021,12,11,109,11_12,0,1
1,2021,12,11,109,21_22,0,1
41,2021,12,11,109,17_18,0,0
36,2021,12,11,109,17_18,0,1
47,2021,12,11,109,13_14,0,0
62,2021,12,11,109,13_14,0,1
16,2021,12,11,109,12_13,0,0
2,2021,12,11,109,18_19,0,1
60,2021,12,11,109,12_13,0,1
28,2021,12,11,109,14_15,0,0
7,2021,12,11,109,10_11,0,0
40,2021,12,11,109,14_15,0,1
36,2021,12,11,109,10_11,0,1
9,2021,12,11,109,09_10,0,0
31,2021,12,11,109,15_16,0,0
17,2021,12,11,109,16_17,0,0
23,2021,12,11,109,09_10,0,1
55,2021,12,11,109,15_16,0,1
66,2021,12,11,109,16_17,0,1
61,2021,10,12,109,17_18,0,1
7,2021,10,12,109,08_09,0,0
72,2021,10,12,109,17_18,0,0
22,2021,10,12,109,11_12,0,1
9,2021,10,12,109,11_12,0,0
1,2021,10,12,109,12_13,1,1
32,2021,10,12,109,15_16,0,1
31,2021,10,12,109,14_15,0,1
16,2021,10,12,109,15_16,0,0
15,2021,10,12,109,14_15,0,0
1,2021,10,12,109,21_22,0,1
34,2021,10,12,109,12_13,0,1
42,2021,10,12,109,20_21,0,1
37,2021,10,12,109,18_19,0,1
13,2021,10,12,109,12_13,0,0
23,2021,10,12,109,20_21,0,0
104,2021,10,12,109,18_19,0,0
34,2021,10,12,109,16_17,0,1
32,2021,10,12,109,09_10,0,1
22,2021,10,12,109,16_17,0,0
5,2021,10,12,109,09_10,0,0
40,2021,10,12,109,19_20,0,1
76,2021,10,12,109,19_20,0,0
29,2021,10,12,109,13_14,0,1
22,2021,10,12,109,10_11,0,1
10,2021,10,12,109,13_14,0,0
5,2021,10,12,109,10_11,0,0
15,2021,11,12,109,11_12,0,0
34,2021,11,12,109,11_12,0,1
1,2021,11,12,109,21_22,0,1
29,2021,11,12,109,17_18,0,0
45,2021,11,12,109,17_18,0,1
16,2021,11,12,109,13_14,0,0
67,2021,11,12,109,19_20,0,0
34,2021,11,12,109,13_14,0,1
20,2021,11,12,109,19_20,0,1
65,2021,11,12,109,18_19,0,0
11,2021,11,12,109,12_13,0,0
45,2021,11,12,109,18_19,0,1
38,2021,11,12,109,12_13,0,1
5,2021,11,12,109,08_09,0,0
22,2021,11,12,109,08_09,0,1
6,2021,11,12,109,10_11,0,0
32,2021,11,12,109,14_15,0,0
25,2021,11,12,109,20_21,0,0
31,2021,11,12,109,10_11,0,1
33,2021,11,12,109,14_15,0,1
22,2021,11,12,109,20_21,0,1
14,2021,11,12,109,09_10,0,0
34,2021,11,12,109,16_17,0,0
31,2021,11,12,109,15_16,0,0
30,2021,11,12,109,09_10,0,1
50,2021,11,12,109,16_17,0,1
59,2021,11,12,109,15_16,0,1
53,2021,12,12,109,13_14,0,1
26,2021,12,12,109,13_14,0,0
