klk_EN,year,month,day,Warehouse,hours,cargotype,traffic_stream
18,2021,8,16,6455,16_17,0,1
8,2021,8,16,6455,09_10,0,1
48,2021,8,16,6455,12_13,0,0
20,2021,8,16,6455,12_13,0,1
9,2021,8,16,6455,08_09,0,0
154,2021,8,16,6455,18_19,0,0
16,2021,8,16,6455,08_09,0,1
35,2021,8,16,6455,18_19,0,1
7,2021,8,16,6455,11_12,0,0
15,2021,8,16,6455,14_15,0,0
10,2021,8,16,6455,10_11,0,0
1,2021,8,16,6455,12_13,1,0
25,2021,8,16,6455,11_12,0,1
25,2021,8,16,6455,14_15,0,1
22,2021,8,16,6455,10_11,0,1
21,2021,9,16,6455,16_17,0,1
31,2021,9,16,6455,09_10,0,1
31,2021,9,16,6455,12_13,0,1
14,2021,9,16,6455,16_17,0,0
6,2021,9,16,6455,09_10,0,0
15,2021,9,16,6455,12_13,0,0
39,2021,9,16,6455,19_20,0,1
23,2021,9,16,6455,13_14,0,1
1,2021,9,16,6455,18_19,1,1
15,2021,9,16,6455,19_20,0,0
13,2021,9,16,6455,13_14,0,0
1,2021,9,16,6455,18_19,1,0
1,2021,9,16,6455,11_12,1,1
33,2021,9,16,6455,10_11,0,1
57,2021,9,16,6455,17_18,0,1
26,2021,9,16,6455,15_16,0,1
10,2021,9,16,6455,10_11,0,0
59,2021,9,16,6455,17_18,0,0
13,2021,9,16,6455,15_16,0,0
30,2021,9,16,6455,20_21,0,1
16,2021,9,16,6455,08_09,0,1
45,2021,9,16,6455,18_19,0,1
14,2021,9,16,6455,20_21,0,0
4,2021,9,16,6455,08_09,0,0
154,2021,9,16,6455,18_19,0,0
28,2021,9,16,6455,11_12,0,1
12,2021,9,16,6455,11_12,0,0
32,2021,9,16,6455,14_15,0,1
27,2021,9,16,6455,14_15,0,0
8,2021,7,17,6455,17_18,0,0
6,2021,7,17,6455,15_16,0,0
1,2021,7,17,6455,23_24,0,1
31,2021,7,17,6455,17_18,0,1
23,2021,7,17,6455,15_16,0,1
6,2021,7,17,6455,13_14,0,0
27,2021,7,17,6455,13_14,0,1
8,2021,7,17,6455,09_10,0,0
8,2021,7,17,6455,16_17,0,0
14,2021,7,17,6455,09_10,0,1
25,2021,7,17,6455,16_17,0,1
25,2021,7,17,6455,12_13,0,0
32,2021,7,17,6455,12_13,0,1
1,2021,7,17,6455,16_17,1,0
18,2021,7,17,6455,11_12,0,0
11,2021,7,17,6455,14_15,0,0
7,2021,7,17,6455,10_11,0,0
37,2021,7,17,6455,11_12,0,1
31,2021,7,17,6455,14_15,0,1
35,2021,7,17,6455,10_11,0,1
15,2021,8,17,6455,09_10,0,1
24,2021,8,17,6455,16_17,0,1
35,2021,8,17,6455,12_13,0,1
10,2021,8,17,6455,09_10,0,0
28,2021,8,17,6455,16_17,0,0
18,2021,8,17,6455,12_13,0,0
1,2021,8,17,6455,15_16,1,0
23,2021,8,17,6455,13_14,0,1
44,2021,8,17,6455,19_20,0,1
11,2021,8,17,6455,13_14,0,0
29,2021,8,17,6455,19_20,0,0
30,2021,8,17,6455,17_18,0,1
19,2021,8,17,6455,10_11,0,1
16,2021,8,17,6455,15_16,0,1
129,2021,8,17,6455,17_18,0,0
19,2021,8,17,6455,10_11,0,0
2,2021,8,17,6455,11_12,1,0
28,2021,8,17,6455,15_16,0,0
8,2021,8,17,6455,08_09,0,1
46,2021,8,17,6455,18_19,0,1
30,2021,8,17,6455,20_21,0,1
14,2021,8,17,6455,08_09,0,0
52,2021,8,17,6455,18_19,0,0
14,2021,8,17,6455,20_21,0,0
31,2021,8,17,6455,11_12,0,1
18,2021,8,17,6455,11_12,0,0
1,2021,8,17,6455,10_11,1,0
25,2021,8,17,6455,14_15,0,1
6,2021,8,17,6455,14_15,0,0
15,2021,9,17,6455,12_13,0,0
13,2021,9,17,6455,13_14,0,0
3,2021,9,17,6455,08_09,0,0
14,2021,9,17,6455,19_20,0,0
37,2021,9,17,6455,12_13,0,1
22,2021,9,17,6455,13_14,0,1
45,2021,9,17,6455,08_09,0,1
40,2021,9,17,6455,19_20,0,1
9,2021,9,17,6455,10_11,0,0
19,2021,9,17,6455,10_11,0,1
24,2021,9,17,6455,16_17,0,0
8,2021,9,17,6455,09_10,0,0
37,2021,9,17,6455,16_17,0,1
22,2021,9,17,6455,09_10,0,1
24,2021,9,17,6455,11_12,0,0
1,2021,9,17,6455,21_22,0,1
32,2021,9,17,6455,11_12,0,1
22,2021,9,17,6455,14_15,0,0
37,2021,9,17,6455,18_19,0,0
14,2021,9,17,6455,20_21,0,0
25,2021,9,17,6455,14_15,0,1
42,2021,9,17,6455,18_19,0,1
31,2021,9,17,6455,20_21,0,1
8,2021,9,17,6455,15_16,0,0
37,2021,9,17,6455,15_16,0,1
121,2021,9,17,6455,17_18,0,0
43,2021,9,17,6455,17_18,0,1
1,2021,9,17,6455,11_12,1,1
35,2021,7,18,6455,12_13,0,1
16,2021,7,18,6455,16_17,0,1
18,2021,7,18,6455,12_13,0,0
4,2021,7,18,6455,16_17,0,0
36,2021,7,18,6455,13_14,0,1
3,2021,7,18,6455,13_14,0,0
24,2021,7,18,6455,10_11,0,1
27,2021,7,18,6455,17_18,0,1
17,2021,7,18,6455,15_16,0,1
8,2021,7,18,6455,10_11,0,0
11,2021,7,18,6455,17_18,0,0
9,2021,7,18,6455,15_16,0,0
31,2021,7,18,6455,11_12,0,1
16,2021,7,18,6455,11_12,0,0
28,2021,7,18,6455,14_15,0,1
9,2021,7,18,6455,14_15,0,0
3,2021,8,18,6455,13_14,0,0
11,2021,8,18,6455,12_13,0,0
19,2021,8,18,6455,19_20,0,0
6,2021,8,18,6455,08_09,0,0
29,2021,8,18,6455,13_14,0,1
28,2021,8,18,6455,12_13,0,1
35,2021,8,18,6455,19_20,0,1
6,2021,8,18,6455,08_09,0,1
18,2021,8,18,6455,10_11,0,0
31,2021,8,18,6455,10_11,0,1
1,2021,8,18,6455,01_02,0,1
28,2021,8,18,6455,16_17,0,0
9,2021,8,18,6455,09_10,0,0
31,2021,8,18,6455,16_17,0,1
21,2021,8,18,6455,09_10,0,1
26,2021,8,18,6455,11_12,0,0
19,2021,8,18,6455,11_12,0,1
1,2021,8,18,6455,21_22,0,1
197,2021,8,18,6455,18_19,0,0
8,2021,8,18,6455,14_15,0,0
12,2021,8,18,6455,20_21,0,0
52,2021,8,18,6455,18_19,0,1
28,2021,8,18,6455,14_15,0,1
20,2021,8,18,6455,20_21,0,1
13,2021,8,18,6455,15_16,0,0
21,2021,8,18,6455,15_16,0,1
61,2021,8,18,6455,17_18,0,0
38,2021,8,18,6455,17_18,0,1
33,2021,9,18,6455,10_11,0,1
39,2021,9,18,6455,11_12,0,1
8,2021,9,18,6455,10_11,0,0
9,2021,9,18,6455,11_12,0,0
22,2021,9,18,6455,14_15,0,1
1,2021,9,18,6455,18_19,0,1
27,2021,9,18,6455,14_15,0,0
41,2021,9,18,6455,12_13,0,1
12,2021,9,18,6455,12_13,0,0
2,2021,9,18,6455,08_09,0,0
30,2021,9,18,6455,16_17,0,1
13,2021,9,18,6455,09_10,0,1
16,2021,9,18,6455,16_17,0,0
4,2021,9,18,6455,09_10,0,0
42,2021,9,18,6455,13_14,0,1
6,2021,9,18,6455,13_14,0,0
31,2021,9,18,6455,17_18,0,1
46,2021,9,18,6455,15_16,0,1
11,2021,9,18,6455,17_18,0,0
15,2021,9,18,6455,15_16,0,0
12,2021,7,19,6455,13_14,0,0
16,2021,7,19,6455,19_20,0,0
19,2021,7,19,6455,12_13,0,0
9,2021,7,19,6455,08_09,0,0
4,2021,7,19,6455,13_14,0,1
21,2021,7,19,6455,19_20,0,1
14,2021,7,19,6455,12_13,0,1
23,2021,7,19,6455,08_09,0,1
1,2021,7,19,6455,17_18,1,0
6,2021,7,19,6455,10_11,0,0
19,2021,7,19,6455,10_11,0,1
8,2021,7,19,6455,09_10,0,0
18,2021,7,19,6455,16_17,0,0
30,2021,7,19,6455,09_10,0,1
18,2021,7,19,6455,16_17,0,1
17,2021,7,19,6455,11_12,0,0
28,2021,7,19,6455,11_12,0,1
11,2021,7,19,6455,20_21,0,0
16,2021,7,19,6455,14_15,0,0
59,2021,7,19,6455,18_19,0,0
27,2021,7,19,6455,20_21,0,1
11,2021,7,19,6455,14_15,0,1
34,2021,7,19,6455,18_19,0,1
8,2021,7,19,6455,15_16,0,0
20,2021,7,19,6455,15_16,0,1
1,2021,7,19,6455,14_15,1,0
175,2021,7,19,6455,17_18,0,0
1,2021,7,19,6455,11_12,1,0
35,2021,7,19,6455,17_18,0,1
15,2021,8,19,6455,10_11,0,1
39,2021,8,19,6455,11_12,0,1
7,2021,8,19,6455,10_11,0,0
15,2021,8,19,6455,11_12,0,0
47,2021,8,19,6455,18_19,0,1
26,2021,8,19,6455,14_15,0,1
39,2021,8,19,6455,18_19,0,0
12,2021,8,19,6455,14_15,0,0
34,2021,8,19,6455,12_13,0,1
9,2021,8,19,6455,08_09,0,1
24,2021,8,19,6455,12_13,0,0
5,2021,8,19,6455,08_09,0,0
28,2021,8,19,6455,16_17,0,1
20,2021,8,19,6455,09_10,0,1
14,2021,8,19,6455,16_17,0,0
10,2021,8,19,6455,09_10,0,0
56,2021,8,19,6455,19_20,0,1
32,2021,8,19,6455,13_14,0,1
28,2021,8,19,6455,19_20,0,0
11,2021,8,19,6455,13_14,0,0
32,2021,8,19,6455,15_16,0,1
33,2021,8,19,6455,17_18,0,1
26,2021,8,19,6455,15_16,0,0
126,2021,8,19,6455,17_18,0,0
31,2021,8,19,6455,20_21,0,1
15,2021,8,19,6455,20_21,0,0
10,2021,9,19,6455,14_15,0,0
34,2021,9,19,6455,14_15,0,1
10,2021,9,19,6455,16_17,0,0
34,2021,9,19,6455,16_17,0,1
13,2021,9,19,6455,11_12,0,0
41,2021,9,19,6455,11_12,0,1
14,2021,9,19,6455,10_11,0,0
22,2021,9,19,6455,17_18,0,0
15,2021,9,19,6455,15_16,0,0
28,2021,9,19,6455,10_11,0,1
32,2021,9,19,6455,17_18,0,1
43,2021,9,19,6455,15_16,0,1
17,2021,9,19,6455,13_14,0,0
35,2021,9,19,6455,13_14,0,1
8,2021,9,19,6455,12_13,0,0
27,2021,9,19,6455,12_13,0,1
8,2021,7,20,6455,10_11,0,1
29,2021,7,20,6455,11_12,0,1
5,2021,7,20,6455,10_11,0,0
17,2021,7,20,6455,11_12,0,0
42,2021,7,20,6455,18_19,0,1
28,2021,7,20,6455,14_15,0,1
24,2021,7,20,6455,18_19,0,0
15,2021,7,20,6455,14_15,0,0
13,2021,7,20,6455,08_09,0,1
33,2021,7,20,6455,12_13,0,1
3,2021,7,20,6455,08_09,0,0
15,2021,7,20,6455,12_13,0,0
19,2021,7,20,6455,16_17,0,1
20,2021,7,20,6455,09_10,0,1
20,2021,7,20,6455,16_17,0,0
8,2021,7,20,6455,09_10,0,0
23,2021,7,20,6455,19_20,0,1
32,2021,7,20,6455,13_14,0,1
35,2021,7,20,6455,19_20,0,0
12,2021,7,20,6455,13_14,0,0
18,2021,7,20,6455,15_16,0,1
33,2021,7,20,6455,17_18,0,1
21,2021,7,20,6455,15_16,0,0
174,2021,7,20,6455,17_18,0,0
21,2021,7,20,6455,20_21,0,1
24,2021,7,20,6455,20_21,0,0
17,2021,8,20,6455,14_15,0,0
29,2021,8,20,6455,14_15,0,1
94,2021,8,20,6455,16_17,0,0
4,2021,8,20,6455,09_10,0,0
14,2021,8,20,6455,16_17,0,1
17,2021,8,20,6455,09_10,0,1
14,2021,8,20,6455,11_12,0,0
38,2021,8,20,6455,11_12,0,1
2,2021,8,20,6455,08_09,0,0
19,2021,8,20,6455,18_19,0,0
28,2021,8,20,6455,20_21,0,0
26,2021,8,20,6455,08_09,0,1
32,2021,8,20,6455,18_19,0,1
23,2021,8,20,6455,20_21,0,1
11,2021,8,20,6455,10_11,0,0
42,2021,8,20,6455,17_18,0,0
15,2021,8,20,6455,15_16,0,0
33,2021,8,20,6455,10_11,0,1
35,2021,8,20,6455,17_18,0,1
21,2021,8,20,6455,15_16,0,1
15,2021,8,20,6455,19_20,0,0
20,2021,8,20,6455,13_14,0,0
36,2021,8,20,6455,19_20,0,1
23,2021,8,20,6455,13_14,0,1
10,2021,8,20,6455,12_13,0,0
1,2021,8,20,6455,17_18,1,0
39,2021,8,20,6455,12_13,0,1
1,2021,8,20,6455,21_22,0,1
31,2021,9,20,6455,17_18,0,1
17,2021,9,20,6455,15_16,0,1
151,2021,9,20,6455,17_18,0,0
26,2021,9,20,6455,15_16,0,0
25,2021,9,20,6455,20_21,0,1
13,2021,9,20,6455,20_21,0,0
29,2021,9,20,6455,11_12,0,1
30,2021,9,20,6455,14_15,0,1
20,2021,9,20,6455,11_12,0,0
9,2021,9,20,6455,14_15,0,0
25,2021,9,20,6455,18_19,0,1
36,2021,9,20,6455,18_19,0,0
20,2021,9,20,6455,16_17,0,1
13,2021,9,20,6455,12_13,0,1
16,2021,9,20,6455,09_10,0,1
28,2021,9,20,6455,16_17,0,0
18,2021,9,20,6455,12_13,0,0
5,2021,9,20,6455,09_10,0,0
22,2021,9,20,6455,10_11,0,1
1,2021,9,20,6455,17_18,1,1
4,2021,9,20,6455,10_11,0,0
27,2021,9,20,6455,19_20,0,1
34,2021,9,20,6455,08_09,0,1
19,2021,9,20,6455,13_14,0,1
18,2021,9,20,6455,19_20,0,0
7,2021,9,20,6455,08_09,0,0
19,2021,9,20,6455,13_14,0,0
15,2021,7,21,6455,14_15,0,0
3,2021,7,21,6455,12_13,1,0
23,2021,7,21,6455,14_15,0,1
1,2021,7,21,6455,12_13,1,1
5,2021,7,21,6455,09_10,0,0
28,2021,7,21,6455,16_17,0,0
24,2021,7,21,6455,09_10,0,1
23,2021,7,21,6455,16_17,0,1
21,2021,7,21,6455,11_12,0,0
38,2021,7,21,6455,11_12,0,1
22,2021,7,21,6455,20_21,0,0
2,2021,7,21,6455,08_09,0,0
52,2021,7,21,6455,18_19,0,0
38,2021,7,21,6455,20_21,0,1
12,2021,7,21,6455,08_09,0,1
39,2021,7,21,6455,18_19,0,1
17,2021,7,21,6455,15_16,0,0
171,2021,7,21,6455,17_18,0,0
2,2021,7,21,6455,10_11,0,0
41,2021,7,21,6455,15_16,0,1
37,2021,7,21,6455,17_18,0,1
20,2021,7,21,6455,10_11,0,1
25,2021,7,21,6455,13_14,0,0
8,2021,7,21,6455,19_20,0,0
25,2021,7,21,6455,13_14,0,1
43,2021,7,21,6455,19_20,0,1
10,2021,7,21,6455,12_13,0,0
27,2021,7,21,6455,12_13,0,1
42,2021,8,21,6455,17_18,0,1
38,2021,8,21,6455,15_16,0,1
24,2021,8,21,6455,17_18,0,0
9,2021,8,21,6455,15_16,0,0
21,2021,8,21,6455,14_15,0,1
25,2021,8,21,6455,11_12,0,1
12,2021,8,21,6455,14_15,0,0
9,2021,8,21,6455,11_12,0,0
13,2021,8,21,6455,09_10,0,1
19,2021,8,21,6455,16_17,0,1
27,2021,8,21,6455,12_13,0,1
11,2021,8,21,6455,09_10,0,0
15,2021,8,21,6455,16_17,0,0
10,2021,8,21,6455,12_13,0,0
24,2021,8,21,6455,10_11,0,1
3,2021,8,21,6455,10_11,0,0
23,2021,8,21,6455,13_14,0,1
1,2021,8,21,6455,08_09,0,0
4,2021,8,21,6455,13_14,0,0
18,2021,9,21,6455,20_21,0,0
18,2021,9,21,6455,20_21,0,1
30,2021,9,21,6455,15_16,0,0
32,2021,9,21,6455,15_16,0,1
141,2021,9,21,6455,17_18,0,0
32,2021,9,21,6455,17_18,0,1
26,2021,9,21,6455,19_20,0,0
13,2021,9,21,6455,13_14,0,0
1,2021,9,21,6455,08_09,1,1
57,2021,9,21,6455,19_20,0,1
25,2021,9,21,6455,13_14,0,1
9,2021,9,21,6455,09_10,0,0
2,2021,9,21,6455,17_18,1,0
43,2021,9,21,6455,16_17,0,0
26,2021,9,21,6455,09_10,0,1
41,2021,9,21,6455,16_17,0,1
4,2021,9,21,6455,08_09,0,0
26,2021,9,21,6455,12_13,0,0
21,2021,9,21,6455,08_09,0,1
46,2021,9,21,6455,12_13,0,1
22,2021,9,21,6455,14_15,0,0
60,2021,9,21,6455,18_19,0,0
1,2021,9,21,6455,12_13,1,0
19,2021,9,21,6455,10_11,0,0
23,2021,9,21,6455,14_15,0,1
72,2021,9,21,6455,18_19,0,1
32,2021,9,21,6455,10_11,0,1
15,2021,9,21,6455,11_12,0,0
26,2021,9,21,6455,11_12,0,1
55,2021,7,22,6455,17_18,0,1
16,2021,7,22,6455,15_16,0,1
119,2021,7,22,6455,17_18,0,0
13,2021,7,22,6455,15_16,0,0
26,2021,7,22,6455,20_21,0,1
18,2021,7,22,6455,20_21,0,0
1,2021,7,22,6455,08_09,1,0
18,2021,7,22,6455,11_12,0,1
53,2021,7,22,6455,14_15,0,1
17,2021,7,22,6455,11_12,0,0
7,2021,7,22,6455,14_15,0,0
38,2021,7,22,6455,18_19,0,1
31,2021,7,22,6455,18_19,0,0
33,2021,7,22,6455,16_17,0,1
41,2021,7,22,6455,12_13,0,1
26,2021,7,22,6455,09_10,0,1
36,2021,7,22,6455,16_17,0,0
20,2021,7,22,6455,12_13,0,0
11,2021,7,22,6455,09_10,0,0
19,2021,7,22,6455,10_11,0,1
7,2021,7,22,6455,10_11,0,0
39,2021,7,22,6455,19_20,0,1
30,2021,7,22,6455,13_14,0,1
8,2021,7,22,6455,08_09,0,1
22,2021,7,22,6455,19_20,0,0
21,2021,7,22,6455,13_14,0,0
4,2021,7,22,6455,08_09,0,0
3,2021,8,22,6455,15_16,0,0
17,2021,8,22,6455,15_16,0,1
1,2021,8,22,6455,11_12,1,0
12,2021,8,22,6455,17_18,0,0
39,2021,8,22,6455,17_18,0,1
10,2021,8,22,6455,13_14,0,0
25,2021,8,22,6455,13_14,0,1
10,2021,8,22,6455,16_17,0,0
21,2021,8,22,6455,16_17,0,1
13,2021,8,22,6455,12_13,0,0
27,2021,8,22,6455,12_13,0,1
8,2021,8,22,6455,10_11,0,0
6,2021,8,22,6455,14_15,0,0
28,2021,8,22,6455,10_11,0,1
2,2021,8,22,6455,18_19,0,1
16,2021,8,22,6455,14_15,0,1
9,2021,8,22,6455,11_12,0,0
25,2021,8,22,6455,11_12,0,1
33,2021,9,22,6455,12_13,0,1
17,2021,9,22,6455,12_13,0,0
30,2021,9,22,6455,13_14,0,1
54,2021,9,22,6455,19_20,0,1
33,2021,9,22,6455,13_14,0,0
18,2021,9,22,6455,19_20,0,0
31,2021,9,22,6455,10_11,0,1
39,2021,9,22,6455,15_16,0,1
47,2021,9,22,6455,17_18,0,1
10,2021,9,22,6455,10_11,0,0
24,2021,9,22,6455,15_16,0,0
181,2021,9,22,6455,17_18,0,0
39,2021,9,22,6455,20_21,0,1
64,2021,9,22,6455,18_19,0,1
22,2021,9,22,6455,14_15,0,1
10,2021,9,22,6455,20_21,0,0
33,2021,9,22,6455,18_19,0,0
13,2021,9,22,6455,14_15,0,0
25,2021,9,22,6455,08_09,0,1
25,2021,9,22,6455,11_12,0,1
9,2021,9,22,6455,08_09,0,0
17,2021,9,22,6455,11_12,0,0
35,2021,9,22,6455,16_17,0,1
38,2021,9,22,6455,09_10,0,1
50,2021,9,22,6455,16_17,0,0
8,2021,9,22,6455,09_10,0,0
1,2021,9,22,6455,08_09,1,1
7,2021,7,23,6455,20_21,0,0
30,2021,7,23,6455,20_21,0,1
8,2021,7,23,6455,15_16,0,0
26,2021,7,23,6455,15_16,0,1
85,2021,7,23,6455,17_18,0,0
25,2021,7,23,6455,17_18,0,1
5,2021,7,23,6455,13_14,0,0
13,2021,7,23,6455,19_20,0,0
24,2021,7,23,6455,13_14,0,1
47,2021,7,23,6455,19_20,0,1
3,2021,7,23,6455,09_10,0,0
37,2021,7,23,6455,16_17,0,0
25,2021,7,23,6455,09_10,0,1
18,2021,7,23,6455,16_17,0,1
7,2021,7,23,6455,12_13,0,0
2,2021,7,23,6455,08_09,0,0
26,2021,7,23,6455,12_13,0,1
18,2021,7,23,6455,08_09,0,1
5,2021,7,23,6455,10_11,0,0
17,2021,7,23,6455,14_15,0,0
38,2021,7,23,6455,18_19,0,0
30,2021,7,23,6455,10_11,0,1
12,2021,7,23,6455,14_15,0,1
30,2021,7,23,6455,18_19,0,1
17,2021,7,23,6455,11_12,0,0
41,2021,7,23,6455,11_12,0,1
1,2021,8,23,6455,17_18,1,0
15,2021,8,23,6455,12_13,0,1
6,2021,8,23,6455,12_13,0,0
23,2021,8,23,6455,13_14,0,1
11,2021,8,23,6455,13_14,0,0
23,2021,8,23,6455,17_18,0,1
16,2021,8,23,6455,15_16,0,1
34,2021,8,23,6455,10_11,0,1
44,2021,8,23,6455,17_18,0,0
5,2021,8,23,6455,15_16,0,0
11,2021,8,23,6455,10_11,0,0
23,2021,8,23,6455,14_15,0,1
8,2021,8,23,6455,14_15,0,0
19,2021,8,23,6455,11_12,0,1
5,2021,8,23,6455,11_12,0,0
26,2021,8,23,6455,16_17,0,1
11,2021,8,23,6455,16_17,0,0
1,2021,9,23,6455,20_21,1,0
33,2021,9,23,6455,13_14,0,0
19,2021,9,23,6455,19_20,0,0
5,2021,9,23,6455,08_09,0,0
67,2021,9,23,6455,13_14,0,1
47,2021,9,23,6455,19_20,0,1
20,2021,9,23,6455,08_09,0,1
6,2021,9,23,6455,10_11,0,0
31,2021,9,23,6455,10_11,0,1
6,2021,9,23,6455,09_10,0,0
23,2021,9,23,6455,16_17,0,0
26,2021,9,23,6455,09_10,0,1
35,2021,9,23,6455,16_17,0,1
1,2021,9,23,6455,23_24,0,0
26,2021,9,23,6455,12_13,0,0
37,2021,9,23,6455,12_13,0,1
31,2021,9,23,6455,18_19,0,0
64,2021,9,23,6455,18_19,0,1
15,2021,9,23,6455,14_15,0,0
13,2021,9,23,6455,11_12,0,0
27,2021,9,23,6455,14_15,0,1
32,2021,9,23,6455,11_12,0,1
12,2021,9,23,6455,20_21,0,0
22,2021,9,23,6455,20_21,0,1
18,2021,9,23,6455,15_16,0,0
175,2021,9,23,6455,17_18,0,0
44,2021,9,23,6455,15_16,0,1
47,2021,9,23,6455,17_18,0,1
1,2021,7,24,6455,17_18,1,1
46,2021,7,24,6455,12_13,0,1
15,2021,7,24,6455,12_13,0,0
30,2021,7,24,6455,13_14,0,1
9,2021,7,24,6455,13_14,0,0
23,2021,7,24,6455,17_18,0,1
28,2021,7,24,6455,10_11,0,1
35,2021,7,24,6455,15_16,0,1
9,2021,7,24,6455,17_18,0,0
10,2021,7,24,6455,10_11,0,0
8,2021,7,24,6455,15_16,0,0
1,2021,7,24,6455,18_19,0,1
22,2021,7,24,6455,14_15,0,1
7,2021,7,24,6455,14_15,0,0
38,2021,7,24,6455,11_12,0,1
12,2021,7,24,6455,11_12,0,0
27,2021,7,24,6455,16_17,0,1
11,2021,7,24,6455,09_10,0,1
1,2021,7,24,6455,10_11,1,0
5,2021,7,24,6455,16_17,0,0
4,2021,7,24,6455,09_10,0,0
8,2021,8,24,6455,13_14,0,0
15,2021,8,24,6455,13_14,0,1
13,2021,8,24,6455,10_11,0,0
26,2021,8,24,6455,10_11,0,1
4,2021,8,24,6455,16_17,0,0
19,2021,8,24,6455,16_17,0,1
2,2021,8,24,6455,12_13,0,0
19,2021,8,24,6455,12_13,0,1
3,2021,8,24,6455,18_19,0,1
1,2021,8,24,6455,11_12,0,0
11,2021,8,24,6455,14_15,0,0
1,2021,8,24,6455,12_13,1,1
15,2021,8,24,6455,11_12,0,1
24,2021,8,24,6455,14_15,0,1
18,2021,8,24,6455,17_18,0,0
18,2021,8,24,6455,15_16,0,0
32,2021,8,24,6455,17_18,0,1
30,2021,8,24,6455,15_16,0,1
46,2021,9,24,6455,14_15,0,1
25,2021,9,24,6455,10_11,0,1
14,2021,9,24,6455,14_15,0,0
10,2021,9,24,6455,10_11,0,0
28,2021,9,24,6455,08_09,0,1
17,2021,9,24,6455,08_09,0,0
24,2021,9,24,6455,12_13,0,1
33,2021,9,24,6455,16_17,0,1
35,2021,9,24,6455,09_10,0,1
18,2021,9,24,6455,12_13,0,0
82,2021,9,24,6455,16_17,0,0
5,2021,9,24,6455,09_10,0,0
40,2021,9,24,6455,19_20,0,1
29,2021,9,24,6455,13_14,0,1
21,2021,9,24,6455,19_20,0,0
22,2021,9,24,6455,13_14,0,0
49,2021,9,24,6455,17_18,0,1
43,2021,9,24,6455,15_16,0,1
41,2021,9,24,6455,17_18,0,0
40,2021,9,24,6455,15_16,0,0
19,2021,9,24,6455,20_21,0,1
52,2021,9,24,6455,18_19,0,1
6,2021,9,24,6455,20_21,0,0
36,2021,9,24,6455,18_19,0,0
29,2021,9,24,6455,11_12,0,1
31,2021,9,24,6455,11_12,0,0
5,2021,7,25,6455,13_14,0,0
17,2021,7,25,6455,13_14,0,1
22,2021,7,25,6455,10_11,0,0
12,2021,7,25,6455,10_11,0,1
17,2021,7,25,6455,16_17,0,0
27,2021,7,25,6455,16_17,0,1
10,2021,7,25,6455,12_13,0,0
34,2021,7,25,6455,12_13,0,1
1,2021,7,25,6455,18_19,0,1
5,2021,7,25,6455,14_15,0,0
5,2021,7,25,6455,11_12,0,0
14,2021,7,25,6455,14_15,0,1
1,2021,7,25,6455,12_13,1,1
40,2021,7,25,6455,11_12,0,1
1,2021,7,25,6455,10_11,1,0
1,2021,7,25,6455,14_15,1,1
33,2021,7,25,6455,17_18,0,0
6,2021,7,25,6455,15_16,0,0
33,2021,7,25,6455,17_18,0,1
35,2021,7,25,6455,15_16,0,1
28,2021,8,25,6455,14_15,0,1
14,2021,8,25,6455,10_11,0,1
26,2021,8,25,6455,14_15,0,0
9,2021,8,25,6455,10_11,0,0
19,2021,8,25,6455,08_09,0,1
4,2021,8,25,6455,08_09,0,0
1,2021,8,25,6455,13_14,1,0
18,2021,8,25,6455,09_10,0,1
32,2021,8,25,6455,12_13,0,1
22,2021,8,25,6455,16_17,0,1
2,2021,8,25,6455,09_10,0,0
4,2021,8,25,6455,12_13,0,0
96,2021,8,25,6455,16_17,0,0
21,2021,8,25,6455,13_14,0,1
34,2021,8,25,6455,19_20,0,1
23,2021,8,25,6455,13_14,0,0
22,2021,8,25,6455,19_20,0,0
13,2021,8,25,6455,15_16,0,1
24,2021,8,25,6455,17_18,0,1
8,2021,8,25,6455,15_16,0,0
125,2021,8,25,6455,17_18,0,0
38,2021,8,25,6455,18_19,0,1
28,2021,8,25,6455,20_21,0,1
55,2021,8,25,6455,18_19,0,0
34,2021,8,25,6455,20_21,0,0
25,2021,8,25,6455,11_12,0,1
27,2021,8,25,6455,11_12,0,0
1,2021,9,25,6455,09_10,0,0
24,2021,9,25,6455,16_17,0,0
12,2021,9,25,6455,09_10,0,1
36,2021,9,25,6455,16_17,0,1
3,2021,9,25,6455,14_15,0,0
1,2021,9,25,6455,18_19,0,0
10,2021,9,25,6455,11_12,0,0
22,2021,9,25,6455,10_11,0,0
29,2021,9,25,6455,14_15,0,1
2,2021,9,25,6455,18_19,0,1
44,2021,9,25,6455,11_12,0,1
43,2021,9,25,6455,10_11,0,1
17,2021,9,25,6455,15_16,0,0
38,2021,9,25,6455,15_16,0,1
22,2021,9,25,6455,17_18,0,0
38,2021,9,25,6455,17_18,0,1
7,2021,9,25,6455,12_13,0,0
12,2021,9,25,6455,13_14,0,0
30,2021,9,25,6455,12_13,0,1
60,2021,9,25,6455,13_14,0,1
16,2021,7,26,6455,10_11,0,1
20,2021,7,26,6455,14_15,0,1
11,2021,7,26,6455,10_11,0,0
31,2021,7,26,6455,14_15,0,0
21,2021,7,26,6455,08_09,0,1
8,2021,7,26,6455,08_09,0,0
22,2021,7,26,6455,16_17,0,1
19,2021,7,26,6455,09_10,0,1
17,2021,7,26,6455,12_13,0,1
17,2021,7,26,6455,16_17,0,0
